#{"t_start": 1716624963.8867364, "env_id": "None"}
r,l,t
202.20406,500,221.330833
289.0804,500,222.026616
250.60745,500,222.306614
256.7317,500,222.311127
207.83313,500,223.017234
248.14212,500,223.253043
260.42538,500,223.258044
281.52893,500,223.924454
251.57948,500,224.124907
268.37106,500,224.128906
54.05575,500,224.828445
37.70707,500,225.033349
26.17482,500,225.037349
54.628365,203,225.423233
0.60365176,500,225.713373
0.7076073,500,225.924039
3.66823,500,226.379168
2.6312685,500,226.783381
2.2887585,500,227.091007
55.657948,500,227.475409
234.32935,500,227.745473
296.72778,500,227.934707
36.027916,133,227.96325
38.24243,127,228.172624
281.98508,500,228.313401
44.126797,112,228.518803
125.86566,500,228.852642
225.893,500,229.046276
284.97653,500,229.372998
282.79398,500,229.718096
263.86963,500,229.902353
245.89186,500,230.335762
36.741768,108,230.514379
95.12819,500,230.682346
137.5892,500,230.881325
248.20738,500,231.41952
216.02818,500,231.572843
259.69492,500,231.859776
260.5286,500,232.411061
259.93567,500,232.570426
263.87778,500,232.757954
265.28354,500,233.343817
272.08948,500,233.507766
292.82892,500,233.714585
275.97427,500,234.350806
274.03464,500,234.540604
269.2536,500,234.776817
267.5755,500,235.457395
292.19107,500,235.638711
287.5996,500,235.882681
73.202156,163,236.216989
340.4453,500,236.477835
356.9321,500,236.639294
276.61337,500,237.240251
242.52074,404,237.491191
334.16794,500,237.50671
327.91464,500,238.242462
304.71445,500,238.495324
309.27127,500,238.507834
75.1039,182,238.847018
110.69941,219,238.903112
339.36987,500,239.242737
62.186665,159,239.257249
66.44487,176,239.55936
257.93118,394,239.616444
335.7088,500,240.13975
324.3568,500,240.450779
331.871,500,240.516394
297.38776,500,241.103777
139.4056,500,241.418201
177.46942,500,241.477897
88.21286,239,241.546989
310.35446,500,242.445573
326.9519,500,242.511991
364.06903,500,242.574237
43.22709,110,242.770981
196.56926,500,243.389362
324.85358,500,243.46353
308.62515,500,243.813616
332.1934,500,244.407225
305.05066,500,244.470985
303.24844,500,244.720149
2.1253147,500,245.312318
2.2693949,500,245.384631
2.6044133,500,245.674414
2.0728843,500,246.281323
1.9662122,500,246.343496
1.3198373,500,246.617332
0.24390475,500,247.169695
0.1579841,500,247.23277
0.16099519,500,247.486555
0.23143306,500,248.106827
0.20547849,500,248.174495
0.34419963,500,248.437901
0.6906146,500,249.017357
0.6310072,500,249.076365
0.55518985,500,249.328121
0.5616484,500,249.920029
0.5519764,500,249.984771
0.47211593,500,250.29239
0.12553246,500,250.992898
0.124034,500,251.062153
0.08681075,500,251.378535
0.1114418,500,252.092441
0.096139334,500,252.156058
0.14362594,500,252.414932
0.12816726,500,252.981439
0.13979758,500,253.042036
0.07577463,500,253.320869
0.049898613,500,253.874388
0.060979363,500,253.941012
0.068261415,500,254.183021
0.85126173,500,254.709382
0.54018104,500,254.771466
0.58430165,500,255.017879
2.7804656,500,255.565121
12.5220995,500,255.619218
12.672718,374,255.654281
69.78813,500,256.418179
89.22879,500,256.481087
104.16071,500,256.515167
89.40059,399,257.125832
123.16564,500,257.354851
134.44145,500,257.384403
79.023636,301,257.629131
36.466633,191,257.708264
112.14658,416,258.055961
68.776695,294,258.129345
81.421555,295,258.212324
212.21643,500,258.941039
166.64876,500,259.022878
163.9882,500,259.173757
188.03262,500,259.949199
182.48232,500,260.032893
173.9815,500,260.120328
65.02092,255,260.434571
66.23379,257,260.561328
62.652454,251,260.650979
39.23937,222,260.918368
52.152676,242,261.025038
68.386185,289,261.433437
42.64164,234,261.442948
130.84445,447,261.465976
2.3833337,60,261.542736
2.7586892,58,261.553254
3.1803339,58,261.573609
2.9640315,57,261.64574
3.1161764,55,261.654258
3.1996038,55,261.675825
3.328959,59,261.757632
3.0801673,59,261.764631
2.8744977,58,261.798731
3.1678941,55,261.968649
3.3871706,54,261.972717
3.1391978,53,262.005288
3.353951,53,262.093957
3.2204819,54,262.101473
3.1544425,54,262.121909
3.3072126,52,262.197408
3.3613036,52,262.206923
3.1386025,53,262.228379
3.1269748,54,262.308501
3.0437438,54,262.313023
3.2931015,53,262.336058
3.333465,53,262.406644
3.383542,53,262.414152
3.066236,55,262.437694
3.0086994,57,262.51232
2.621927,58,262.519405
2.709644,57,262.537317
2.9106786,57,262.612513
2.90947,57,262.619019
3.1607802,57,262.635263
3.1062407,57,262.724212
3.1326907,56,262.731725
3.3057985,58,262.755379
3.2433136,60,262.834538
3.022097,58,262.839536
2.8597348,57,262.856252
3.5852294,56,262.93552
3.4740875,56,262.93752
3.587868,56,262.958543
3.5768886,55,263.030403
3.6939588,55,263.032404
3.3974562,55,263.056455
3.6224601,53,263.127373
3.486397,54,263.133885
3.4906824,52,263.154534
3.9319906,52,263.280433
3.8506653,52,263.284313
3.7152455,52,263.302347
3.8582106,50,263.370982
3.9094772,50,263.372982
4.2162547,51,263.396019
3.8255246,52,263.459106
3.792711,52,263.464619
3.852686,53,263.484263
3.5665061,55,263.558385
3.5156662,55,263.565395
3.3213139,54,263.582426
3.7590277,52,263.646041
3.6366134,52,263.653041
3.5739925,51,263.675463
3.8365092,49,263.737554
3.7703245,49,263.745076
3.8724759,48,263.75959
4.16948,47,263.821748
4.0892005,48,263.825252
4.229212,47,263.841319
4.1443934,46,263.905419
4.067481,46,263.913938
4.097203,46,263.927454
4.267137,45,263.982858
4.299097,45,263.995379
4.363613,45,264.007725
4.4563746,44,264.064626
4.4883914,44,264.068623
4.52848,43,264.082201
4.508736,43,264.143048
4.5908937,43,264.149567
4.601737,43,264.165085
4.6596065,44,264.229918
4.7509704,44,264.23893
4.7517104,45,264.254956
4.633138,45,264.302007
4.68053,45,264.30853
4.6583257,46,264.333735
4.714036,46,264.384257
4.641917,45,264.389762
4.597402,46,264.405286
4.6554255,47,264.470925
4.6407485,47,264.473927
4.55902,48,264.492956
4.383143,49,264.569744
4.293443,49,264.576265
4.250906,50,264.598304
4.021725,51,264.66256
4.0552998,51,264.66556
4.168155,51,264.690889
4.1239233,51,264.746485
4.159005,52,264.759004
4.1122236,51,264.7767
4.0835023,51,264.835459
4.1272464,51,264.841974
4.1630354,51,264.858991
4.2779093,54,264.929619
4.1733446,55,264.973717
4.0347767,57,265.021491
22.91429,182,265.303392
28.080975,192,265.331446
30.192722,192,265.353233
65.04605,271,265.772073
172.87459,500,266.219347
176.58083,500,266.247911
134.81151,410,266.640432
234.30598,500,267.351797
149.91037,500,267.376837
223.7593,500,267.756088
233.65305,500,268.368442
236.7968,500,268.393906
228.6388,500,268.67596
240.38013,500,269.334527
269.46094,500,269.359558
252.19362,500,269.730016
236.08363,500,270.342034
242.1754,500,270.368661
239.68355,500,270.649684
148.13286,355,271.014133
104.96371,258,271.109843
267.1819,500,271.233679
204.1522,500,271.885917
325.7482,500,271.976614
236.2305,500,272.105003
260.0724,500,272.771522
244.92595,500,272.868132
279.4972,500,273.003863
166.6437,372,273.519701
315.14288,500,273.647916
308.31604,500,273.866873
56.12272,169,273.938922
341.34387,500,274.551776
243.83765,500,274.977658
307.106,500,275.041774
326.63174,500,275.549773
52.727474,169,275.880717
307.8091,500,275.952824
249.20424,500,276.014679
51.721645,191,276.233236
330.38165,500,276.961746
335.0487,500,277.051514
349.50244,500,277.266495
51.27417,172,277.297042
3.9416516,500,278.034877
2.553468,500,278.257418
1.8034493,500,278.287476
18.852926,313,278.605844
22.31637,211,278.642325
19.627586,259,279.155486
172.36772,473,279.211057
228.45296,500,279.627975
1.8777571,500,280.085842
2.4211876,500,280.154319
9.864169,500,280.610341
22.588102,294,280.740839
209.31493,500,281.043115
55.164795,276,281.103245
49.761486,222,281.133522
19.278158,249,281.479133
224.35547,500,282.029099
181.3151,500,282.056528
207.39166,500,282.525896
22.700972,306,282.743044
155.68703,500,283.080868
262.2347,500,283.516499
151.12943,500,283.798402
285.19617,500,284.14712
207.06473,500,284.534465
349.1536,500,284.736803
248.66936,500,285.191601
0.5614378,500,285.646616
0.5792486,500,285.8393
0.76655775,500,286.159454
4.023625,500,286.548352
41.040104,500,286.806503
41.596134,152,286.884647
23.020515,147,287.058
202.75926,500,287.115579
79.33784,500,287.752614
73.68737,495,287.947916
62.206528,500,288.009328
33.912598,187,288.100963
78.2691,244,288.378843
237.8604,433,288.857151
345.84616,500,288.885475
12.734712,136,289.102647
13.743619,167,289.172003
251.45198,500,289.243984
110.56656,259,289.700301
325.64542,500,289.969886
282.62384,500,290.106288
28.993387,147,290.270794
343.1627,500,290.612899
6.5398183,90,290.77694
7.124432,92,290.931543
281.11298,500,290.959561
9.06913,94,291.109296
332.74347,500,291.126337
67.51814,223,291.303584
62.80377,193,291.45815
101.55167,269,291.60911
338.25183,500,292.172969
358.5454,500,292.309186
6.1083117,83,292.448836
285.25613,500,292.455344
6.0101457,81,292.575694
5.714205,80,292.581696
6.3733845,85,292.708895
6.7464075,87,292.714408
6.253543,84,292.851594
6.23516,85,292.866113
382.1532,500,293.010355
36.549904,165,293.161237
28.112017,153,293.297644
35.99849,157,293.433963
33.687153,154,293.558695
23.05263,149,293.694928
286.9634,500,293.752605
27.328129,151,293.818483
21.01418,152,293.945951
24.60961,153,294.003603
25.585941,153,294.074232
12.866314,180,294.31416
25.69786,155,294.398005
14.757824,224,294.443173
5.0042133,285,294.789493
8.244016,253,294.822603
9.732183,259,294.876992
17.814583,144,295.05596
16.732792,141,295.079502
14.523343,142,295.13309
16.493298,171,295.337431
16.378998,170,295.35896
16.77119,140,295.367476
15.909999,151,295.604163
18.864458,149,295.630203
18.534863,146,295.636717
11.764712,141,295.855931
16.747585,141,295.88549
14.571944,166,295.924537
18.42639,141,296.107799
19.371117,144,296.141845
22.799503,146,296.186679
28.442753,152,296.415247
260.45267,500,297.085883
307.59268,500,297.163024
25.385044,152,297.351131
23.107111,121,297.366651
356.255,500,297.376166
20.808811,120,297.561749
23.55368,121,297.580776
25.766283,121,297.594288
19.337496,128,297.796097
11.3360615,240,298.035227
19.209543,264,298.065264
17.027645,216,298.183444
22.692951,142,298.342834
20.727894,160,298.348352
28.32031,151,298.506082
22.832983,120,298.622047
18.584475,140,298.673614
17.250149,118,298.814488
16.572468,121,298.937253
18.290392,139,299.119439
19.166529,209,299.151526
18.887577,163,299.279264
18.921919,140,299.424064
16.229404,143,299.462661
16.740654,138,299.562453
16.912077,114,299.657842
15.145618,114,299.694384
15.147352,138,299.859195
16.05401,116,299.902081
17.075876,134,299.984338
6.028666,252,300.471291
5.383567,291,300.609172
19.198484,368,300.635175
10.961319,255,301.094652
32.764107,362,301.157393
13.010726,281,301.180954
16.716164,173,301.426467
16.31414,160,301.459001
16.401857,152,301.470523
15.328698,147,301.731795
17.869738,147,301.780555
15.648671,151,301.781555
22.685072,298,302.325092
24.29034,340,302.361755
25.6608,325,302.371271
28.058018,259,302.809607
22.430317,296,302.908311
20.348915,291,302.908816
25.835112,223,303.306956
26.979929,223,303.308956
24.417246,286,303.317479
40.04519,394,304.06465
35.821865,464,304.183808
53.79259,500,304.256955
49.016006,359,304.740816
0.11345739,500,305.131993
0.10847755,500,305.224895
45.42388,183,305.542867
115.136024,500,305.756522
62.42275,176,306.140388
283.40054,500,306.253597
66.06997,182,306.460437
264.00156,500,306.517507
59.91186,169,306.571879
68.13635,183,306.805409
59.595802,174,306.839528
62.501225,215,306.951254
67.677124,233,307.253365
265.6193,500,307.751527
256.44925,500,307.898079
70.82895,180,308.082771
57.606167,168,308.204362
191.81476,500,308.20836
200.38953,500,308.97621
199.63234,500,309.097038
284.11115,500,309.103036
63.185715,180,309.298276
57.878452,177,309.41201
302.83594,500,310.019735
311.43842,500,310.213689
61.337124,174,310.325661
233.87544,500,310.325661
219.52841,500,311.049977
219.17908,500,311.162027
248.30133,500,311.162027
62.46077,246,311.467552
38.93792,204,311.510623
41.96885,205,311.510623
27.638893,191,311.826702
42.239384,286,312.05934
55.003864,387,312.218617
40.55827,302,312.34587
24.056894,252,312.470111
25.150581,184,312.524707
24.818798,189,312.786191
20.960266,264,312.789211
33.740887,287,313.004525
23.337337,190,313.106171
22.840584,189,313.10718
1.6570598,76,313.129223
17.94178,190,313.429328
17.41807,191,313.429328
17.99104,188,313.450356
20.813131,193,313.789663
21.89176,195,313.791671
20.33377,193,313.810705
12.794146,109,314.013204
13.512484,108,314.022228
10.239758,103,314.036163
8.985598,127,314.268702
8.615291,157,314.336835
8.853614,155,314.345358
1.5354828,70,314.422529
1.8131392,68,314.481679
1.7000498,69,314.497475
1.4529114,73,314.584208
1.3521062,80,314.650317
2.0617764,111,314.732589
1.0917193,78,314.747126
1.560048,73,314.810786
1.7384024,69,314.872513
1.6901172,70,314.889316
1.5554154,69,314.942916
1.4744353,70,315.01807
1.4478565,69,315.031154
1.295666,74,315.094783
1.7833045,66,315.147378
1.6179023,66,315.157397
2.1653752,63,315.216264
2.0267327,65,315.278095
1.9683242,66,315.292712
1.7104973,69,315.360642
1.8871268,68,315.408618
2.1274388,67,315.438186
1.9371369,69,315.526401
2.4359894,65,315.589604
9.433509,94,315.628678
2.9006858,64,315.665754
2.9017816,65,315.737365
2.7562256,64,315.784024
3.0867345,64,315.804789
3.5115094,62,315.890049
3.5521045,62,315.912084
10.2147875,96,315.913093
3.9058046,61,316.021748
8.992855,95,316.100398
10.002141,95,316.101398
8.354472,94,316.186035
10.580303,95,316.272708
10.716945,99,316.28322
11.065442,100,316.376427
11.701023,100,316.469229
12.975229,102,316.480741
12.938007,103,316.575918
14.110538,102,316.661901
15.667922,107,316.684608
13.765463,102,316.782415
13.857223,104,316.872175
16.201555,106,316.905262
14.369723,105,316.988433
13.5263,103,317.0936
14.274053,105,317.139202
15.164701,107,317.228843
14.249787,105,317.30848
16.437906,108,317.339529
15.475413,104,317.429565
15.749983,106,317.518238
16.23962,105,317.608361
16.47144,107,317.711417
14.679138,106,317.809941
14.204841,103,317.831968
14.659465,106,317.908654
16.154324,109,318.000282
16.229092,109,318.026845
14.870785,107,318.117651
16.839846,111,318.205622
17.15737,111,318.240173
19.244207,112,318.328234
20.523682,113,318.427376
21.805035,112,318.450938
21.729742,114,318.544207
18.341364,115,318.673141
21.006948,114,318.701299
