#{"t_start": 1716802849.8440201, "env_id": "None"}
r,l,t
-20260.406,38,142.848644
-20250.525,37,142.862474
-20250.57,37,142.878983
-20250.717,37,142.90151
-20251.31,37,142.910517
-20250.717,37,142.934861
-20250.717,37,142.98801
-20270.318,39,143.01533
-20250.717,37,143.041901
-20250.717,37,143.067156
-20261.033,38,143.085816
-20251.16,37,143.102331
-20250.717,37,143.123281
-20250.717,37,143.141909
-20250.717,37,143.17504
-20250.717,37,143.197062
-20260.1,38,143.219095
-20250.623,37,143.229608
-20250.717,37,143.260168
-20250.717,37,143.276862
-20250.717,37,143.290388
-20250.717,37,143.312967
-20250.703,37,143.333998
-20260.35,38,143.344508
-20250.74,37,143.372724
-20259.883,38,143.392237
-20250.717,37,143.403962
-20250.717,37,143.422477
-20250.951,37,143.442505
-20250.717,37,143.453306
-20250.717,37,143.480336
-20250.717,37,143.5029
-20250.717,37,143.514416
-20250.717,37,143.535001
-20250.717,37,143.550511
-20251.22,37,143.566074
-20250.717,37,143.59462
-20250.717,37,143.614147
-20250.717,37,143.622637
-20250.342,37,143.642667
-20251.648,37,143.662807
-20250.717,37,143.676335
-20250.654,37,143.707558
-20250.459,37,143.728586
-20250.717,37,143.7381
-20250.717,37,143.759633
-20250.717,37,143.781335
-20250.717,37,143.793846
-20250.717,37,143.824339
-20250.357,37,143.839856
-20250.717,37,143.851601
-20250.717,37,143.870633
-20250.717,37,143.891659
-20259.613,38,143.911227
-20348.408,47,143.944788
-20250.717,37,143.951317
-20260.256,38,143.964348
-20250.887,37,143.997464
-20250.717,37,144.002984
-20271.146,39,144.024011
-20250.717,37,144.053544
-20250.717,37,144.059081
-20250.65,37,144.074596
-20290.107,41,144.109663
-20250.902,37,144.109663
-20250.717,37,144.134255
-20250.701,37,144.171814
-20260.684,38,144.17282
-20250.717,37,144.186336
-20250.717,37,144.220872
-20250.717,37,144.221872
-20250.697,37,144.243901
-20250.717,37,144.27744
-20250.7,37,144.278516
-20250.875,37,144.294033
-20250.656,37,144.32539
-20250.656,37,144.32639
-20250.717,37,144.338903
-20250.71,37,144.378479
-20250.672,37,144.382482
-20250.738,37,144.398516
-20250.717,37,144.432989
-20251.084,37,144.43399
-20251.014,37,144.449023
-20250.717,37,144.489218
-20259.865,38,144.489218
-20271.24,39,144.508256
-20250.71,37,144.542351
-20250.717,37,144.543859
-20250.818,37,144.557901
-20250.717,37,144.609523
-20250.717,37,144.609523
-20250.613,37,144.656162
-20250.717,37,144.730351
-20250.703,37,144.730351
-20250.717,37,144.745869
-20260.148,38,144.782433
-20259.781,38,144.782433
-20260.203,38,144.809277
-20250.717,37,144.84636
-20250.717,37,144.84636
-20250.717,37,144.863996
-20251.146,37,144.904719
-20250.717,37,144.904719
-20250.717,37,144.924442
-20250.705,37,144.953668
-20250.717,37,144.953668
-20250.717,37,144.973209
-20250.717,37,145.014555
-20251.318,37,145.014555
-20250.717,37,145.030073
-20250.709,37,145.064133
-20250.717,37,145.064133
-20250.717,37,145.08316
-20250.4,37,145.114368
-20251.133,37,145.114368
-20250.717,37,145.138397
-20250.717,37,145.173515
-20250.717,37,145.173515
-20250.717,37,145.193047
-20250.92,37,145.225149
-20250.717,37,145.225149
-20250.717,37,145.244179
-20250.717,37,145.288415
-20250.717,37,145.288415
-20250.717,37,145.305459
-20250.717,37,145.341552
-20250.717,37,145.341552
-20250.717,37,145.360115
-20250.58,37,145.399178
-20250.717,37,145.399178
-20250.717,37,145.414694
-20251.11,37,145.446843
-20270.996,39,145.448845
-20250.717,37,145.467909
-20250.717,37,145.506913
-20250.717,37,145.510912
-20250.65,37,145.526344
-20250.717,37,145.560554
-20250.717,37,145.563553
-20250.717,37,145.579585
-20250.717,37,145.62154
-20250.717,37,145.625551
-20250.717,37,145.640065
-20250.717,37,145.673116
-20250.717,37,145.675633
-20250.717,37,145.69115
-20250.664,37,145.738887
-20250.717,37,145.740399
-20250.701,37,145.758434
-20250.717,37,145.789575
-20250.717,37,145.794087
-20250.717,37,145.808601
-20250.717,37,145.848268
-20250.568,37,145.850267
-20250.402,37,145.863292
-20250.717,37,145.894839
-20250.717,37,145.898838
-20250.717,37,145.914879
-20250.717,37,145.955448
-20250.717,37,145.957456
-20250.645,37,145.970966
-20250.717,37,146.004512
-20250.662,37,146.006804
-20250.717,37,146.023319
-20250.717,37,146.06091
-20250.717,37,146.064912
-20250.717,37,146.07999
-20250.717,37,146.112026
-20250.717,37,146.114034
-20250.717,37,146.126549
-20250.717,37,146.1656
-20250.717,37,146.171726
-20250.717,37,146.186746
-20260.352,38,146.242924
-20250.717,37,146.243924
-20250.717,37,146.280867
-20250.717,37,146.343035
-20250.717,37,146.344035
-20250.717,37,146.370145
-20250.305,37,146.418921
-20250.717,37,146.419921
-20250.717,37,146.452508
-20250.717,37,146.492429
-20250.555,37,146.493428
-20250.646,37,146.518634
-20250.717,37,146.557368
-20250.717,37,146.561435
-20250.717,37,146.579968
-20250.717,37,146.6281
-20251.406,37,146.6301
-20250.713,37,146.647919
-20250.717,37,146.68447
-20250.932,37,146.685467
-20250.717,37,146.704297
-20250.717,37,146.748363
-20250.455,37,146.749366
-20250.72,37,146.771923
-20250.717,37,146.808282
-20250.717,37,146.808282
-20250.717,37,146.824813
-20250.717,37,146.876682
-20250.717,37,146.8822
-20250.717,37,146.897707
-20250.717,37,146.939507
-20250.717,37,146.940506
-20250.717,37,146.963732
-20250.717,37,147.011107
-20250.717,37,147.012107
-20250.717,37,147.040651
-20250.717,37,147.090862
-20250.717,37,147.09186
-20250.646,37,147.11623
-20250.717,37,147.16411
-20250.717,37,147.165106
-20250.717,37,147.197334
-20250.717,37,147.256604
-20259.457,38,147.256604
-20250.717,37,147.277682
-20250.717,37,147.344702
-20250.717,37,147.344702
-20250.715,37,147.363114
-20250.717,37,147.406925
-20250.717,37,147.406925
-20250.717,37,147.43497
-20250.717,37,147.480636
-20250.717,37,147.480636
-20250.717,37,147.499676
-20250.717,37,147.560369
-20250.717,37,147.560369
-20250.717,37,147.580406
-20250.717,37,147.639284
-20250.717,37,147.639284
-20250.717,37,147.657127
-20250.717,37,147.707519
-20270.014,39,147.70952
-20259.719,38,147.725369
-20250.717,37,147.775007
-20250.717,37,147.794061
-20250.717,37,147.826636
-20250.717,37,147.887516
-20250.717,37,147.890516
-20250.717,37,147.906063
-20250.717,37,147.940139
-20250.717,37,147.945137
-20250.717,37,147.960728
-20250.717,37,148.001343
-20250.717,37,148.00335
-20250.717,37,148.016058
-20250.717,37,148.049594
-20250.717,37,148.051593
-20250.717,37,148.067199
-20250.717,37,148.108256
-20250.717,37,148.113257
-20250.717,37,148.126773
-20250.717,37,148.176135
-20250.717,37,148.178133
-20250.717,37,148.194163
-20250.717,37,148.236794
-20250.717,37,148.241791
-20250.717,37,148.255302
-20250.717,37,148.289866
-20250.717,37,148.29187
-20250.717,37,148.307119
-20250.717,37,148.346101
-20250.717,37,148.347103
-20250.717,37,148.359493
-20250.717,37,148.392036
-20250.717,37,148.397062
-20250.717,37,148.41257
-20250.717,37,148.454236
-20250.717,37,148.456234
-20250.717,37,148.470293
-20250.717,37,148.503342
-20250.717,37,148.507341
-20250.717,37,148.523097
-20250.717,37,148.56576
-20250.717,37,148.567701
-20250.717,37,148.583217
-20250.717,37,148.623349
-20250.717,37,148.62535
-20250.717,37,148.638862
-20250.717,37,148.68397
-20250.717,37,148.689971
-20250.717,37,148.70248
-20250.717,37,148.73605
-20250.717,37,148.737054
-20250.717,37,148.752275
-20250.717,37,148.804163
-20250.717,37,148.810663
-20250.717,37,148.825006
-20250.717,37,148.862534
-20250.717,37,148.865045
-20250.717,37,148.885636
-20250.717,37,148.928194
-20250.717,37,148.930376
-20250.717,37,148.946891
-20250.717,37,148.984467
-20250.717,37,148.990466
-20250.717,37,149.014012
-20250.717,37,149.0545
-20250.717,37,149.056009
-20250.717,37,149.071071
-20250.717,37,149.113839
-20250.717,37,149.118835
-20250.717,37,149.139862
-20250.717,37,149.187667
-20250.717,37,149.188669
-20250.717,37,149.201185
-20250.717,37,149.238228
-20250.717,37,149.240238
-20250.717,37,149.262063
-20250.717,37,149.300693
-20250.717,37,149.305003
-20250.717,37,149.319199
-20250.717,37,149.35602
-20250.717,37,149.357527
-20250.717,37,149.381175
-20250.717,37,149.41571
-20250.717,37,149.420231
-20250.717,37,149.435764
-20250.717,37,149.479727
-20249.91,37,149.48273
-20250.717,37,149.497645
-20250.717,37,149.530725
-20250.717,37,149.532725
-20250.717,37,149.545241
-20250.578,37,149.577356
-20250.717,37,149.580873
-20250.717,37,149.596385
-20250.693,37,149.672342
-20250.717,37,149.673343
-20250.717,37,149.691396
-20250.717,37,149.735518
-20250.717,37,149.739033
-20250.717,37,149.752553
-20250.717,37,149.802127
-20250.717,37,149.803128
-20250.717,37,149.820437
-20260.031,38,149.864616
-20250.717,37,149.865618
-20250.717,37,149.880649
-20250.717,37,149.921291
-20250.717,37,149.922291
-20250.717,37,149.94532
-20250.717,37,149.982901
-20250.717,37,149.982901
-20250.717,37,149.996931
-20250.717,37,150.030742
-20250.717,37,150.033739
-20250.717,37,150.05239
-20250.475,37,150.088848
-20250.717,37,150.089849
-20250.717,37,150.104891
-20250.717,37,150.141437
-20250.717,37,150.142437
-20250.717,37,150.162815
-20250.717,37,150.204368
-20250.717,37,150.205369
-20250.717,37,150.220024
-20250.717,37,150.254572
-20250.717,37,150.255573
-20250.717,37,150.274113
-20250.717,37,150.310202
-20250.717,37,150.313206
-20250.717,37,150.32811
-20250.717,37,150.363603
-20250.717,37,150.363603
-20250.717,37,150.384412
-20250.717,37,150.419927
-20250.717,37,150.421434
-20250.717,37,150.434659
-20250.717,37,150.47473
-20250.717,37,150.475976
-20250.717,37,150.496008
-20250.717,37,150.533021
-20250.717,37,150.533021
-20250.717,37,150.547544
-20250.717,37,150.581644
-20250.717,37,150.585949
-20250.717,37,150.607987
-20250.717,37,150.645346
-20251.326,37,150.646511
-20250.717,37,150.661543
-20250.717,37,150.706152
-20250.717,37,150.707152
-20250.717,37,150.721184
-20250.717,37,150.761262
-20250.717,37,150.762768
-20250.63,37,150.777891
-20250.717,37,150.817496
-20270.926,39,150.823497
-20250.717,37,150.832013
-20250.717,37,150.867187
-20250.717,37,150.871704
-20250.717,37,150.88522
-20250.717,37,150.927277
-20250.717,37,150.930276
-20250.717,37,150.941791
-20250.717,37,150.973854
-20250.717,37,150.97837
-20250.717,37,150.987879
-20250.717,37,151.030532
-20250.717,37,151.033535
-20250.717,37,151.046047
-20250.717,37,151.079012
-20250.717,37,151.084525
-20250.717,37,151.094025
-20250.717,37,151.129578
-20250.717,37,151.14109
-20250.717,37,151.154358
-20250.717,37,151.188675
-20250.717,37,151.190886
-20250.717,37,151.202402
-20250.717,37,151.237948
-20250.717,37,151.249467
-20250.717,37,151.262171
-20250.717,37,151.316751
-20250.717,37,151.31981
-20250.717,37,151.331326
-20250.717,37,151.403548
-20250.717,37,151.41257
-20250.717,37,151.425613
-20250.717,37,151.474194
-20250.717,37,151.480714
-20250.717,37,151.495233
-20250.717,37,151.529366
-20250.717,37,151.532885
-20250.717,37,151.54441
-20250.717,37,151.602556
-20250.717,37,151.608614
-20250.717,37,151.619122
-20250.717,37,151.655423
-20250.717,37,151.657425
-20250.717,37,151.669465
-20250.717,37,151.712038
-20250.717,37,151.717054
-20250.717,37,151.727561
-20250.717,37,151.761617
-20250.717,37,151.767126
-20250.717,37,151.778642
-20250.717,37,151.820707
-20250.717,37,151.823706
-20250.717,37,151.838089
-20250.717,37,151.873556
-20250.717,37,151.878554
-20250.717,37,151.887071
-20250.717,37,151.929037
-20250.717,37,151.932041
-20250.717,37,151.944515
-20250.717,37,151.980854
-20250.717,37,151.985855
-20250.717,37,151.995381
-20250.717,37,152.03646
-20250.717,37,152.04046
-20250.717,37,152.053479
-20250.717,37,152.090555
-20250.717,37,152.092556
-20250.717,37,152.106066
-20250.717,37,152.146966
-20250.717,37,152.153486
-20250.717,37,152.162999
-20250.717,37,152.203767
-20250.717,37,152.206774
-20250.717,37,152.218839
-20250.717,37,152.260751
-20250.717,37,152.265272
-20250.717,37,152.274791
-20250.717,37,152.311224
-20250.717,37,152.316226
-20250.717,37,152.328739
-20250.717,37,152.369327
-20250.717,37,152.371329
-20250.717,37,152.382842
-20250.717,37,152.417779
-20250.717,37,152.422776
-20250.717,37,152.431826
-20250.717,37,152.475128
-20250.717,37,152.477127
-20250.717,37,152.488637
-20250.717,37,152.521177
-20250.717,37,152.527673
-20250.717,37,152.536726
-20250.717,37,152.580311
-20250.717,37,152.585313
-20250.717,37,152.600198
-20250.717,37,152.647822
-20250.717,37,152.650822
-20250.717,37,152.664859
-20250.717,37,152.71054
-20250.717,37,152.716052
-20250.717,37,152.724063
-20250.717,37,152.760688
-20250.717,37,152.762826
-20250.717,37,152.777342
-20250.717,37,152.84701
-20250.717,37,152.85453
-20250.717,37,152.866565
-20250.71,37,152.911641
-20250.717,37,152.935296
-20250.717,37,152.946809
-20250.717,37,152.980037
-20250.717,37,152.982554
-20250.717,37,152.996073
-20250.717,37,153.032294
-20250.717,37,153.036809
-20250.717,37,153.051322
-20250.717,37,153.090722
-20250.717,37,153.092725
-20250.717,37,153.103771
-20250.717,37,153.140167
-20250.717,37,153.144676
-20250.717,37,153.154204
-20250.717,37,153.192267
-20250.717,37,153.196786
-20250.717,37,153.207293
-20250.717,37,153.241845
-20250.717,37,153.244847
-20250.717,37,153.25887
-20250.717,37,153.297944
-20250.717,37,153.302456
-20250.717,37,153.312971
-20250.717,37,153.348466
-20250.717,37,153.350468
-20250.717,37,153.36249
-20250.785,37,153.405965
-20250.717,37,153.411479
-20250.717,37,153.421004
-20250.717,37,153.456288
-20250.717,37,153.461793
-20250.717,37,153.473322
-20250.717,37,153.51339
-20250.717,37,153.516904
-20250.717,37,153.529421
-20250.717,37,153.563328
-20250.717,37,153.569428
-20250.717,37,153.57743
-20250.717,37,153.624682
-20250.717,37,153.627683
-20250.717,37,153.639208
-20250.717,37,153.674085
-20250.717,37,153.679149
-20250.717,37,153.688664
-20250.717,37,153.732396
-20250.717,37,153.73896
-20250.717,37,153.752442
-20250.717,37,153.787494
-20250.717,37,153.789497
-20250.717,37,153.801537
-20250.717,37,153.844611
-20250.717,37,153.85113
-20250.717,37,153.860641
-20250.637,37,153.897336
-20250.717,37,153.899848
-20250.717,37,153.912365
-20250.717,37,153.950923
-20250.717,37,153.957446
-20250.717,37,153.968178
-20250.717,37,154.002357
-20250.717,37,154.006872
-20250.717,37,154.018385
-20250.717,37,154.052448
-20250.717,37,154.05545
-20250.717,37,154.068479
-20250.717,37,154.114249
-20250.717,37,154.119249
-20250.717,37,154.136533
-20250.717,37,154.174774
-20250.717,37,154.17729
-20250.717,37,154.197803
-20250.717,37,154.235074
-20250.717,37,154.240076
-20250.717,37,154.249268
-20250.717,37,154.284186
-20250.717,37,154.294704
-20250.717,37,154.308225
-20250.717,37,154.342258
-20250.717,37,154.344254
-20250.717,37,154.355767
-20250.717,37,154.390344
-20250.717,37,154.414993
-20250.717,37,154.424505
-20250.717,37,154.466724
-20250.717,37,154.469725
-20250.717,37,154.482238
-20250.717,37,154.519138
-20250.717,37,154.529654
-20250.717,37,154.552719
-20250.717,37,154.620054
-20250.717,37,154.62859
-20250.717,37,154.650633
-20250.717,37,154.688162
-20250.717,37,154.69041
-20250.973,37,154.701927
-20250.717,37,154.736303
-20250.717,37,154.7403
-20250.717,37,154.758335
-20250.717,37,154.796437
-20250.717,37,154.798438
-20250.717,37,154.810956
-20250.717,37,154.844501
-20250.717,37,154.849878
-20250.717,37,154.864438
-20250.717,37,154.898981
-20250.717,37,154.904498
-20250.717,37,154.917016
-20250.717,37,154.951459
-20250.717,37,154.95346
-20250.717,37,154.970017
-20250.717,37,155.004561
-20250.717,37,155.008561
-20250.717,37,155.019219
-20250.717,37,155.058766
-20250.717,37,155.060765
-20250.717,37,155.077435
-20250.717,37,155.11299
-20250.56,37,155.118509
-20250.717,37,155.127551
-20250.717,37,155.162158
-20250.717,37,155.167165
-20250.717,37,155.178829
-20250.717,37,155.220047
-20250.717,37,155.222563
-20250.717,37,155.23408
-20250.717,37,155.27102
-20250.717,37,155.276277
-20250.717,37,155.285785
-20250.713,37,155.330745
-20250.717,37,155.332742
-20250.717,37,155.345258
-20250.717,37,155.381823
-20250.717,37,155.387829
-20250.717,37,155.397341
-20250.717,37,155.438008
-20250.717,37,155.443011
-20250.717,37,155.456538
-20250.717,37,155.492057
-20250.717,37,155.495061
-20250.717,37,155.50711
-20250.717,37,155.54902
-20250.717,37,155.554533
-20250.717,37,155.563038
-20250.717,37,155.600147
-20250.717,37,155.604148
-20250.979,37,155.622202
-20250.717,37,155.673061
-20250.717,37,155.67806
-20250.717,37,155.687587
-20250.717,37,155.721134
-20250.717,37,155.728646
-20250.717,37,155.742165
-20250.717,37,155.781197
-20250.717,37,155.783195
-20250.717,37,155.794576
-20250.717,37,155.830826
-20250.717,37,155.835827
-20250.717,37,155.845339
-20250.717,37,155.891944
-20250.717,37,155.894462
-20250.717,37,155.905958
-20250.717,37,155.940155
-20250.717,37,155.964885
-20250.717,37,155.978908
-20250.717,37,156.014013
-20250.717,37,156.019012
-20250.443,37,156.031526
-20250.717,37,156.064427
-20250.717,37,156.066437
-20250.717,37,156.098014
-20250.717,37,156.148119
-20250.717,37,156.156668
-20250.717,37,156.167412
-20250.717,37,156.216542
-20250.717,37,156.218541
-20250.717,37,156.230598
-20250.717,37,156.263227
-20250.717,37,156.269753
-20250.717,37,156.279256
-20250.717,37,156.322275
-20250.717,37,156.328275
-20250.717,37,156.340321
-20250.717,37,156.377928
-20260.201,38,156.385443
-20250.717,37,156.394949
-20250.717,37,156.440558
-20250.717,37,156.447556
-20250.717,37,156.456847
-20250.717,37,156.497004
-20250.717,37,156.500003
-20250.717,37,156.511517
-20250.717,37,156.548201
-20250.717,37,156.561263
-20250.717,37,156.570817
-20250.717,37,156.60724
-20250.717,37,156.612753
-20250.717,37,156.623266
-20250.717,37,156.656824
-20251.316,37,156.663327
-20250.717,37,156.671332
-20250.717,37,156.713538
-20250.717,37,156.720054
-20258.293,38,156.732568
-20250.717,37,156.767596
-20250.717,37,156.770929
-20250.717,37,156.78144
-20250.717,37,156.829505
-20250.717,37,156.837021
-20250.71,37,156.848066
-20250.717,37,156.890615
-20259.938,38,156.899121
-20250.717,37,156.914636
-20250.717,37,156.965744
-20250.717,37,156.974259
-20250.898,37,156.983776
-20250.717,37,157.02648
-20250.717,37,157.036999
-20251.215,37,157.05651
-20250.717,37,157.098208
-20250.824,37,157.107324
-20250.717,37,157.117837
-20250.717,37,157.160438
-20250.725,37,157.169478
-20250.717,37,157.185015
-20250.717,37,157.230413
-20250.67,37,157.238926
-20250.719,37,157.253439
-20250.717,37,157.2885
-20250.717,37,157.298024
-20251.348,37,157.312542
-20250.436,37,157.348232
-20250.717,37,157.355233
-20250.717,37,157.366448
-20250.717,37,157.402931
-20250.717,37,157.413442
-20250.717,37,157.425963
-20250.717,37,157.46052
-20250.822,37,157.467367
-20250.717,37,157.477878
-20250.717,37,157.529093
-20250.717,37,157.545615
-20250.717,37,157.558642
-20280.354,40,157.597704
-20250.717,37,157.617727
-20250.717,37,157.626244
-20250.717,37,157.709092
-20251.158,37,157.711095
-20250.717,37,157.722609
-20250.717,37,157.765884
-20250.717,37,157.769889
-20251.305,37,157.778953
-20250.717,37,157.824323
-20250.717,37,157.826329
-20251.523,37,157.834838
-20250.717,37,157.875071
-20250.717,37,157.876071
-20250.717,37,157.889093
-20250.717,37,157.934272
-20250.717,37,157.939273
-20250.717,37,157.947793
-20250.717,37,157.992855
-20250.717,37,157.994858
-20250.717,37,158.010977
-20250.717,37,158.051841
-20250.717,37,158.056841
-20250.717,37,158.065871
-20250.703,37,158.108461
-20250.717,37,158.110464
-20259.951,38,158.12502
-20250.717,37,158.167621
-20250.717,37,158.168621
-20250.717,37,158.182146
-20260.072,38,158.224615
-20250.717,37,158.225616
-20250.717,37,158.234678
-20250.717,37,158.283993
-20250.918,37,158.284999
-20250.717,37,158.299109
-20250.717,37,158.340171
-20250.717,37,158.34317
-20250.717,37,158.360737
-20250.717,37,158.402327
-20260.236,38,158.403327
-20251.033,37,158.41586
-20250.717,37,158.464506
-20251.63,37,158.469021
-20250.672,37,158.47954
-20260.238,38,158.522609
-20250.678,37,158.52361
-20251.674,37,158.532673
-20250.717,37,158.587775
-20251.615,37,158.587775
-20250.717,37,158.603287
-20250.562,37,158.645911
-20269.77,39,158.646423
-20250.717,37,158.653431
-20250.717,37,158.705406
-20250.717,37,158.706406
-20250.717,37,158.716918
-20250.717,37,158.75687
-20250.682,37,158.757869
-20250.28,37,158.765882
-20250.717,37,158.813321
-20250.717,37,158.814323
-20250.717,37,158.823375
-20250.717,37,158.863429
-20250.717,37,158.866942
-20250.717,37,158.874284
-20250.717,37,158.921052
-20250.717,37,158.922053
-20250.717,37,158.930094
-20250.717,37,158.972694
-20250.717,37,158.973694
-20250.717,37,158.983204
-20250.717,37,159.029624
-20250.717,37,159.031643
-20250.814,37,159.03964
-20250.717,37,159.07932
-20250.717,37,159.080321
-20250.633,37,159.089573
-20250.713,37,159.136645
-20250.918,37,159.140956
-20250.717,37,159.149482
-20250.717,37,159.204568
-20269.61,39,159.207568
-20250.967,37,159.213094
-20251.643,37,159.261783
-20251.62,37,159.267842
-20250.717,37,159.273842
-20250.717,37,159.312901
-20260.6,38,159.316903
-20250.57,37,159.321257
-20250.717,37,159.399003
-20260.023,38,159.40852
-20250.717,37,159.411523
-20250.701,37,159.464002
-20250.715,37,159.471033
-20250.717,37,159.475034
-20250.717,37,159.516385
-20250.717,37,159.523899
-20250.717,37,159.525898
-20250.717,37,159.571475
-20250.717,37,159.579001
-20250.717,37,159.582998
-20250.717,37,159.627167
-20250.756,37,159.634182
-20250.64,37,159.636182
-20250.605,37,159.681959
-20250.701,37,159.688964
-20250.717,37,159.689965
-20250.717,37,159.728026
-20250.717,37,159.73509
-20300.729,42,159.746603
-20250.717,37,159.78567
-20251.107,37,159.792186
-20259.521,38,159.802706
-20250.717,37,159.837068
-20250.717,37,159.843588
-20250.717,37,159.85411
-20250.717,37,159.89869
-20250.717,37,159.90519
-20250.707,37,159.914195
-20250.717,37,159.948252
-20250.717,37,159.955251
-20250.717,37,159.96627
-20250.717,37,160.005865
-20250.717,37,160.013384
-20250.717,37,160.024897
-20250.717,37,160.057443
-20250.717,37,160.064442
-20250.717,37,160.073427
-20250.717,37,160.115323
-20250.717,37,160.121837
-20250.717,37,160.133364
-20250.717,37,160.164756
-20250.717,37,160.171774
-20250.717,37,160.181783
-20250.717,37,160.22159
-20250.982,37,160.228841
-20250.717,37,160.241353
-20250.717,37,160.270015
-20250.717,37,160.278012
-20250.717,37,160.291047
-20250.717,37,160.329595
-20250.717,37,160.337108
-20250.717,37,160.346621
-20250.717,37,160.378202
-20250.717,37,160.383203
-20250.717,37,160.395225
-20250.717,37,160.435331
-20250.717,37,160.441851
-20250.717,37,160.450371
-20250.717,37,160.485121
-20250.717,37,160.49264
-20250.717,37,160.503701
-20250.717,37,160.53877
-20250.717,37,160.546289
-20250.8,37,160.558395
-20250.717,37,160.593141
-20250.717,37,160.600663
-20250.717,37,160.610046
-20250.717,37,160.655315
-20250.717,37,160.661823
-20250.717,37,160.673863
-20250.717,37,160.71993
-20250.717,37,160.72644
-20250.717,37,160.735448
-20250.717,37,160.805657
-20250.717,37,160.817173
-20250.531,37,160.833202
-20250.717,37,160.869711
-20250.717,37,160.876227
-20250.717,37,160.887754
-20250.717,37,160.920918
-20250.717,37,160.929434
-20250.717,37,160.939958
-20250.717,37,160.97601
-20250.717,37,160.985289
-20250.717,37,160.997338
-20250.717,37,161.029653
-20250.717,37,161.036167
-20250.717,37,161.045673
-20250.973,37,161.087115
-20250.717,37,161.095633
-20250.717,37,161.107156
-20250.717,37,161.136233
-20250.717,37,161.143744
-20250.717,37,161.157253
-20250.717,37,161.200399
-20250.717,37,161.207911
-20250.717,37,161.21743
-20250.717,37,161.253654
-20251.053,37,161.260168
-20250.717,37,161.273768
-20250.717,37,161.31711
-20250.717,37,161.323626
-20250.717,37,161.333635
-20250.717,37,161.369243
-20250.717,37,161.375243
-20250.717,37,161.387262
-20250.717,37,161.422821
-20250.717,37,161.430849
-20250.717,37,161.444361
-20250.717,37,161.483525
-20250.717,37,161.498353
-20250.717,37,161.511767
-20250.717,37,161.563363
-20250.717,37,161.571378
-20250.717,37,161.586889
-20250.717,37,161.620972
-20250.717,37,161.627321
-20250.717,37,161.638836
-20250.717,37,161.679424
-20250.717,37,161.685936
-20250.717,37,161.696448
-20250.717,37,161.727271
-20250.717,37,161.733391
-20250.717,37,161.744832
-20250.717,37,161.787091
-20250.717,37,161.793602
-20250.717,37,161.801601
-20250.717,37,161.835031
-20250.717,37,161.843215
-20250.717,37,161.856727
-20250.717,37,161.908159
-20250.717,37,161.915677
-20250.717,37,161.92497
-20250.717,37,161.965018
-20250.717,37,161.972528
-20250.717,37,161.98656
-20250.717,37,162.020105
-20250.717,37,162.033622
-20250.717,37,162.04614
-20250.717,37,162.0782
-20250.717,37,162.083719
-20250.717,37,162.094235
-20250.717,37,162.130753
-20250.717,37,162.137262
-20250.717,37,162.15278
-20250.717,37,162.190253
-20250.717,37,162.198768
-20250.717,37,162.208775
-20250.717,37,162.250383
-20250.717,37,162.257687
-20250.717,37,162.269752
-20250.717,37,162.311475
-20250.717,37,162.335011
-20250.717,37,162.353064
-20250.717,37,162.398885
-20250.717,37,162.40741
-20250.717,37,162.417741
-20250.717,37,162.462216
-20250.717,37,162.472752
-20250.717,37,162.490784
-20250.717,37,162.569009
-20250.717,37,162.591065
-20250.717,37,162.615641
-20250.717,37,162.670393
-20250.717,37,162.682918
-20250.717,37,162.738078
-20250.717,37,162.79628
-20250.717,37,162.808801
-20250.717,37,162.823321
-20250.717,37,162.873984
-20250.717,37,162.881492
-20250.717,37,162.892017
-20250.717,37,162.934097
-20250.717,37,162.942611
-20250.717,37,162.9643
-20250.717,37,163.005224
-20250.717,37,163.01275
-20250.717,37,163.022256
-20250.717,37,163.073714
-20250.717,37,163.08322
-20250.717,37,163.095735
-20250.717,37,163.13193
-20250.717,37,163.139448
-20250.717,37,163.153971
-20250.717,37,163.210441
-20250.717,37,163.219949
-20250.717,37,163.23297
-20250.717,37,163.282104
-20250.717,37,163.29463
-20250.717,37,163.319889
-20250.717,37,163.363592
-20250.717,37,163.372622
-20250.717,37,163.384138
-20250.717,37,163.433048
-20250.717,37,163.44356
-20250.717,37,163.458592
-20250.717,37,163.49568
-20250.717,37,163.504208
-20250.717,37,163.518722
-20250.717,37,163.572891
-20250.717,37,163.581374
-20250.717,37,163.593892
-20250.717,37,163.640045
-20250.717,37,163.650553
-20250.717,37,163.66508
-20250.717,37,163.726752
-20250.717,37,163.735263
-20250.717,37,163.746787
-20250.717,37,163.791125
-20250.717,37,163.799636
-20250.717,37,163.820411
-20250.717,37,163.855509
-20250.717,37,163.866024
-20250.717,37,163.885592
-20251.418,37,163.938066
-20250.717,37,163.945578
-20250.717,37,163.955094
-20250.717,37,163.990165
-20250.717,37,163.997676
-20250.717,37,164.010192
-20250.717,37,164.050697
-20250.717,37,164.058207
-20260.123,38,164.073234
-20250.717,37,164.117801
-20250.578,37,164.126816
-20250.717,37,164.150985
-20250.717,37,164.195589
-20250.717,37,164.204103
-20250.717,37,164.234168
-20250.717,37,164.284116
-20250.717,37,164.290627
-20250.717,37,164.306148
-20250.717,37,164.335429
-20250.668,37,164.366696
-20250.717,37,164.38286
-20250.717,37,164.417451
-20250.717,37,164.425457
-20250.678,37,164.435773
-20250.717,37,164.475345
-20250.717,37,164.485418
-20250.717,37,164.499496
