#{"t_start": 1716641042.527058, "env_id": "None"}
r,l,t
-72.0,74,370.913473
-40.0,42,370.914473
-36.0,38,370.940613
-36.0,38,370.956058
-36.0,38,370.959057
-39.0,41,371.004672
-36.0,38,371.017718
-37.0,39,371.017718
-72.0,74,371.185892
-73.0,75,371.186902
-109.0,111,371.249035
-36.0,38,371.263072
-36.0,38,371.264074
-27.0,37,371.294622
-36.0,38,371.32067
-37.0,39,371.322668
-28.0,38,371.356773
-28.0,38,371.369298
-28.0,38,371.372302
-28.0,38,371.397336
-28.0,38,371.41636
-36.0,38,371.41736
-37.0,39,371.44444
-39.0,41,371.465492
-39.0,41,371.46649
-37.0,39,371.563232
-36.0,38,371.588274
-38.0,40,371.592786
-37.0,39,371.622426
-28.0,38,371.649364
-28.0,38,371.654363
-27.0,37,371.680468
-27.0,37,371.70151
-27.0,37,371.70751
-33.0,39,371.729855
-37.0,39,371.752397
-37.0,39,371.757406
-37.0,39,371.780432
-38.0,40,371.796454
-38.0,40,371.800458
-37.0,39,371.896194
-37.0,39,371.924763
-37.0,39,371.930759
-38.0,40,371.959852
-37.0,39,371.989971
-39.0,41,372.005496
-38.0,40,372.029987
-37.0,39,372.044214
-40.0,42,372.053733
-37.0,39,372.075768
-37.0,39,372.096799
-38.0,40,372.109317
-77.0,79,372.205376
-73.0,75,372.211895
-39.0,41,372.262052
-39.0,41,372.327221
-36.0,38,372.380343
-168.0,176,372.391362
-37.0,39,372.391871
-37.0,39,372.444461
-36.0,38,372.449976
-37.0,39,372.453979
-28.0,38,372.494041
-54.0,56,372.506552
-58.0,60,372.521143
-30.0,38,372.553279
-37.0,39,372.56679
-37.0,39,372.574983
-73.0,75,372.632562
-68.0,70,372.638075
-65.0,67,372.648106
-31.0,37,372.67814
-27.0,37,372.686207
-28.0,38,372.692731
-29.0,37,372.714437
-36.0,38,372.722949
-36.0,38,372.730949
-37.0,39,372.762007
-37.0,39,372.773529
-38.0,40,372.800665
-36.0,38,372.822693
-27.0,37,372.839796
-64.0,66,372.872874
-27.0,37,372.876881
-27.0,37,372.89692
-27.0,37,372.917943
-36.0,38,372.919943
-36.0,38,372.935463
-36.0,38,372.95766
-36.0,38,372.959662
-36.0,38,372.975185
-36.0,38,373.050364
-27.0,37,373.051365
-31.0,37,373.103998
-36.0,38,373.132563
-37.0,39,373.135561
-27.0,37,373.161639
-37.0,39,373.194204
-37.0,39,373.196204
-130.0,132,373.349542
-36.0,40,373.473332
-155.0,157,373.486377
-169.0,171,373.507422
-36.0,38,373.532465
-37.0,39,373.546022
-43.0,45,373.570617
-37.0,39,373.579133
-39.0,41,373.595662
-37.0,39,373.617769
-39.0,41,373.625776
-38.0,40,373.637843
-66.0,68,373.706916
-76.0,78,373.709913
-63.0,65,373.71542
-27.0,37,373.748472
-27.0,37,373.755472
-72.0,74,373.791515
-36.0,38,373.793515
-30.0,38,373.804041
-53.0,55,373.868168
-53.0,55,373.869171
-49.0,51,373.873171
-28.0,38,373.921434
-28.0,38,373.925434
-28.0,38,373.928529
-38.0,40,374.04026
-39.0,41,374.050317
-40.0,42,374.06235
-40.0,42,374.115979
-41.0,43,374.124491
-41.0,43,374.132023
-37.0,39,374.180695
-37.0,39,374.185206
-30.0,38,374.189209
-36.0,38,374.220624
-37.0,39,374.224624
-36.0,38,374.228135
-37.0,39,374.261192
-30.0,38,374.27172
-29.0,37,374.272721
-27.0,37,374.320546
-27.0,37,374.325066
-27.0,37,374.325066
-29.0,37,374.38173
-27.0,37,374.388256
-27.0,37,374.388256
-29.0,37,374.557709
-29.0,37,374.562718
-29.0,37,374.565715
-40.0,42,374.612227
-37.0,39,374.613223
-38.0,40,374.613223
-38.0,40,374.680865
-37.0,39,374.681864
-39.0,41,374.68637
-40.0,42,374.731437
-42.0,44,374.735437
-40.0,42,374.735437
-43.0,45,374.790523
-41.0,43,374.791522
-43.0,45,374.792646
-36.0,38,374.918019
-36.0,38,374.918019
-36.0,38,374.922538
-39.0,41,374.98707
-41.0,43,374.99307
-42.0,44,374.999587
-45.0,47,375.066174
-55.0,57,375.070686
-53.0,55,375.071686
-45.0,47,375.133786
-51.0,53,375.134792
-49.0,51,375.135793
-34.0,38,375.239548
-27.0,37,375.251602
-38.0,40,375.251602
-28.0,38,375.327258
-28.0,38,375.32826
-28.0,38,375.32826
-39.0,41,375.378982
-38.0,40,375.378982
-40.0,42,375.384993
-42.0,44,375.450732
-50.0,52,375.457804
-50.0,52,375.460805
-27.0,37,375.491346
-27.0,37,375.500858
-27.0,37,375.504857
-30.0,38,375.547456
-31.0,37,375.6372
-31.0,37,375.6402
-36.0,38,375.687284
-28.0,38,375.699023
-37.0,39,375.703023
-28.0,38,375.738574
-37.0,39,375.747606
-36.0,38,375.749605
-28.0,38,375.794115
-37.0,39,375.805639
-36.0,38,375.80664
-38.0,40,375.839134
-39.0,41,375.850162
-62.0,64,375.872195
-37.0,39,375.878197
-39.0,41,375.891865
-38.0,40,375.923408
-38.0,40,375.929412
-36.0,38,375.941937
-32.0,38,375.969032
-27.0,37,375.974032
-29.0,37,375.991074
-32.0,38,376.088301
-30.0,38,376.100829
-36.0,38,376.114865
-36.0,38,376.152948
-36.0,38,376.159465
-27.0,37,376.199514
-65.0,67,376.266665
-62.0,64,376.267665
-57.0,59,376.271664
-31.0,37,376.308253
-36.0,38,376.310251
-36.0,38,376.315252
-36.0,38,376.35182
-38.0,40,376.35182
-36.0,38,376.357826
-27.0,37,376.403903
-27.0,37,376.403903
-27.0,37,376.413405
-27.0,37,376.456466
-36.0,38,376.45747
-27.0,37,376.46247
-37.0,39,376.514665
-36.0,38,376.514665
-31.0,37,376.516667
-36.0,38,376.578282
-37.0,39,376.579282
-36.0,38,376.582282
-36.0,38,376.624345
-36.0,38,376.625851
-27.0,37,376.625851
-36.0,38,376.756864
-36.0,38,376.757864
-37.0,39,376.761861
-27.0,37,376.816028
-36.0,38,376.819541
-37.0,39,376.821552
-29.0,37,376.872498
-35.0,37,376.874499
-27.0,37,376.880497
-36.0,38,376.935444
-39.0,41,376.93645
-40.0,42,376.941454
-44.0,46,376.98653
-45.0,47,376.990049
-53.0,55,377.008584
-42.0,44,377.128386
-44.0,46,377.137904
-39.0,41,377.150948
-136.0,138,377.315233
-135.0,137,377.316232
-147.0,149,377.338272
-51.0,53,377.372836
-50.0,52,377.374845
-27.0,37,377.388377
-29.0,37,377.432117
-29.0,37,377.43512
-29.0,37,377.440636
-27.0,37,377.470685
-27.0,37,377.474691
-27.0,37,377.4802
-36.0,38,377.527272
-36.0,38,377.528269
-36.0,38,377.539786
-32.0,38,377.655192
-39.0,41,377.656191
-27.0,37,377.660697
-38.0,40,377.707802
-38.0,40,377.711801
-60.0,62,377.744384
-36.0,38,377.776477
-36.0,38,377.782991
-37.0,39,377.827045
-38.0,40,377.848582
-45.0,51,377.872612
-36.0,38,377.883132
-36.0,38,377.907675
-37.0,39,377.926195
-31.0,37,378.00493
-78.0,80,378.140652
-84.0,86,378.141563
-36.0,38,378.186162
-27.0,37,378.186162
-150.0,152,378.201674
-37.0,39,378.237744
-39.0,41,378.242753
-37.0,39,378.330956
-36.0,38,378.381963
-36.0,38,378.382964
-36.0,38,378.400011
-36.0,38,378.443094
-36.0,38,378.451138
-171.0,183,378.674225
-88.0,90,378.826547
-282.0,284,378.91323
-36.0,38,378.917226
-291.0,293,378.928403
-27.0,37,378.962992
-27.0,37,378.96499
-27.0,37,378.98403
-36.0,38,379.030182
-36.0,38,379.03318
-36.0,38,379.044703
-60.0,62,379.115482
-77.0,79,379.125011
-102.0,104,379.15706
-36.0,38,379.221227
-37.0,39,379.253328
-27.0,37,379.284903
-27.0,37,379.295432
-27.0,37,379.304943
-36.0,38,379.347013
-37.0,39,379.355525
-42.0,44,379.373179
-42.0,44,379.411273
-40.0,42,379.416277
-54.0,56,379.452849
-27.0,37,379.456861
-27.0,37,379.464371
-27.0,37,379.492411
-29.0,37,379.495411
-36.0,38,379.506446
-38.0,40,379.68039
-37.0,39,379.682393
-50.0,52,379.780609
-50.0,52,379.78261
-38.0,40,379.835204
-37.0,39,379.836715
-50.0,52,379.911381
-50.0,52,379.912451
-139.0,193,380.025261
-48.0,50,380.080393
-51.0,53,380.088921
-51.0,53,380.133009
-41.0,43,380.165081
-43.0,45,380.170601
-27.0,37,380.183119
-31.0,37,380.21469
-31.0,37,380.225209
-29.0,37,380.236723
-32.0,38,380.267808
-36.0,38,380.275328
-31.0,37,380.284841
-27.0,37,380.311885
-36.0,38,380.327411
-37.0,39,380.338109
-27.0,37,380.358137
-27.0,37,380.367653
-29.0,37,380.383699
-29.0,37,380.408742
-36.0,38,380.419267
-37.0,39,380.437296
-31.0,37,380.461851
-36.0,38,380.471363
-27.0,37,380.481877
-31.0,37,380.507908
-30.0,38,380.52395
-36.0,38,380.545992
-31.0,37,380.572551
-29.0,37,380.589072
-27.0,37,380.602247
-36.0,38,380.629809
-31.0,37,380.64837
-33.0,39,380.671942
-29.0,37,380.692973
-37.0,39,380.705486
-38.0,40,380.719802
-31.0,37,380.823608
-27.0,37,380.853195
-27.0,37,380.873236
-29.0,37,380.902201
-56.0,58,380.966119
-51.0,53,380.980164
-40.0,42,380.985165
-31.0,37,381.030249
-27.0,37,381.042275
-27.0,37,381.044286
-36.0,38,381.089561
-37.0,39,381.102092
-38.0,40,381.107609
-43.0,45,381.158231
-43.0,45,381.172258
-42.0,44,381.17426
-37.0,39,381.215958
-27.0,37,381.225477
-27.0,37,381.227477
-27.0,37,381.275101
-36.0,38,381.287625
-27.0,37,381.291155
-29.0,37,381.338988
-27.0,37,381.353525
-27.0,37,381.354525
-32.0,38,381.392088
-27.0,37,381.421119
-27.0,37,381.422119
-37.0,39,381.560274
-38.0,40,381.560274
-48.0,54,381.576807
-36.0,38,381.618389
-36.0,38,381.618389
-31.0,37,381.627478
-33.0,39,381.68211
-62.0,64,381.712148
-61.0,63,381.72067
-39.0,41,381.732188
-61.0,63,381.798321
-60.0,62,381.804838
-59.0,61,381.901124
-27.0,37,381.943228
-27.0,37,381.949748
-27.0,37,381.970303
-29.0,37,382.0174
-36.0,38,382.026603
-36.0,38,382.03813
-31.0,37,382.073933
-35.0,39,382.083054
-29.0,37,382.094568
-37.0,39,382.133373
-31.0,39,382.140874
-27.0,37,382.148886
-27.0,37,382.182243
-27.0,37,382.235878
-27.0,37,382.247921
-37.0,39,382.372736
-37.0,39,382.38426
-38.0,40,382.39579
-37.0,39,382.432873
-39.0,41,382.462952
-40.0,42,382.478479
-31.0,39,382.507038
-27.0,37,382.516158
-27.0,37,382.526675
-36.0,38,382.565243
-36.0,38,382.572769
-37.0,39,382.585289
-27.0,37,382.61938
-27.0,37,382.629902
-27.0,37,382.642032
-36.0,38,382.674495
-36.0,38,382.685016
-30.0,38,382.69754
-57.0,59,382.760908
-54.0,56,382.863819
-50.0,52,382.875353
-27.0,37,382.940941
-27.0,37,382.949956
-64.0,72,383.002105
-31.0,39,383.013157
-29.0,37,383.016675
-40.0,42,383.055284
-39.0,41,383.062804
-38.0,40,383.066804
-36.0,38,383.108875
-27.0,37,383.12139
-32.0,38,383.124477
-48.0,50,383.187231
-45.0,47,383.189239
-42.0,44,383.189239
-35.0,37,383.233799
-27.0,37,383.237797
-31.0,37,383.237797
-37.0,39,383.345307
-37.0,39,383.352842
-38.0,40,383.359889
-32.0,38,383.443492
-30.0,38,383.4475
-52.0,54,383.467053
-37.0,39,383.495608
-36.0,38,383.497629
-34.0,38,383.529202
-39.0,41,383.562274
-40.0,42,383.566274
-53.0,55,383.600606
-38.0,40,383.611121
-52.0,54,383.622641
-125.0,127,383.854642
-169.0,171,383.946528
-60.0,62,383.95758
-39.0,41,384.001639
-35.0,39,384.00916
-36.0,38,384.046359
-36.0,38,384.052866
-142.0,250,384.058942
-36.0,38,384.184283
-37.0,39,384.19581
-37.0,39,384.203341
-40.0,42,384.260444
-41.0,43,384.277494
-53.0,55,384.308059
-55.0,57,384.355172
-52.0,54,384.360704
-41.0,43,384.366699
-113.0,115,384.574602
-119.0,121,384.589999
-134.0,136,384.619565
-32.0,38,384.628082
-42.0,44,384.651136
-49.0,51,384.687234
-47.0,49,384.693746
-44.0,46,384.713784
-38.0,40,384.740822
-36.0,38,384.744337
-36.0,38,384.76187
-36.0,38,384.796944
-31.0,37,384.798965
-27.0,37,384.820997
-156.0,158,385.005519
-159.0,161,385.00852
-153.0,155,385.020036
-46.0,48,385.065629
-49.0,51,385.06663
-40.0,42,385.085143
-40.0,42,385.133721
-40.0,42,385.136719
-41.0,43,385.138222
-60.0,62,385.21738
-60.0,62,385.218378
-59.0,61,385.223889
-40.0,42,385.364758
-40.0,42,385.367756
-40.0,42,385.368758
-186.0,188,385.62487
-166.0,192,385.673019
-190.0,192,385.677029
-36.0,38,385.761231
-29.0,37,385.767732
-37.0,39,385.772743
-27.0,37,385.819408
-27.0,37,385.845988
-27.0,37,385.865563
-49.0,51,385.915449
-49.0,51,385.919964
-48.0,50,385.923963
-52.0,54,385.976072
-50.0,52,385.979072
-49.0,51,386.047073
-48.0,50,386.048068
-129.0,131,386.095131
-32.0,38,386.102651
-36.0,38,386.102651
-32.0,38,386.141719
-36.0,38,386.147719
-36.0,38,386.147719
-32.0,38,386.261587
-31.0,37,386.270105
-32.0,38,386.277114
-36.0,38,386.326718
-36.0,38,386.333232
-31.0,37,386.335251
-27.0,37,386.384854
-27.0,37,386.39138
-27.0,37,386.393378
-35.0,37,386.445589
-31.0,37,386.451097
-36.0,38,386.455101
-29.0,37,386.495684
-31.0,37,386.500688
-29.0,37,386.501689
-27.0,37,386.555856
-32.0,38,386.563382
-32.0,38,386.618008
-57.0,59,386.71422
-53.0,55,386.71422
-53.0,55,386.71522
-32.0,38,386.770338
-36.0,38,386.770338
-36.0,38,386.774776
-36.0,38,386.814651
-38.0,40,386.816657
-37.0,39,386.819655
-27.0,37,386.887784
-27.0,37,386.892789
-27.0,37,386.892789
-36.0,38,386.930383
-37.0,39,386.937394
-39.0,41,386.938396
-29.0,37,386.96845
-37.0,39,386.973963
-37.0,39,386.981966
-36.0,38,387.016027
-37.0,39,387.02404
-37.0,39,387.02404
-51.0,53,387.070116
-50.0,52,387.078122
-50.0,52,387.078122
-41.0,43,387.139261
-51.0,53,387.142262
-51.0,53,387.151779
-27.0,37,387.178414
-32.0,38,387.183417
-36.0,38,387.191933
-36.0,38,387.232168
-36.0,38,387.237168
-37.0,39,387.245683
-76.0,78,387.342484
-46.0,48,387.482769
-169.0,171,387.537381
-177.0,179,387.557417
-66.0,68,387.58496
-46.0,48,387.597472
-39.0,41,387.604693
-39.0,41,387.630732
-37.0,39,387.647768
-32.0,38,387.652769
-27.0,37,387.686841
-36.0,38,387.703887
-31.0,37,387.704888
-97.0,99,387.907166
-113.0,115,387.911677
-104.0,106,387.91269
-39.0,41,387.967793
-38.0,40,387.970795
-41.0,43,387.971793
-36.0,38,388.011857
-36.0,38,388.014855
-37.0,39,388.015857
-66.0,68,388.112104
-66.0,68,388.116621
-67.0,69,388.118623
-51.0,53,388.252905
-47.0,49,388.257921
-55.0,57,388.264935
-107.0,109,388.429987
-110.0,112,388.436506
-54.0,56,388.511465
-53.0,55,388.515465
-166.0,168,388.531751
-40.0,42,388.572821
-39.0,41,388.577335
-36.0,38,388.579335
-37.0,39,388.62341
-37.0,39,388.625408
-34.0,38,388.694145
-31.0,37,388.74877
-27.0,37,388.75177
-38.0,40,388.756288
-36.0,38,388.804898
-32.0,38,388.810418
-39.0,41,388.818925
-57.0,59,388.874025
-57.0,59,388.880024
-59.0,61,388.891547
-54.0,56,388.946148
-52.0,54,388.946651
-55.0,57,388.96468
-58.0,60,389.028786
-61.0,63,389.034844
-55.0,57,389.047368
-27.0,37,389.075436
-27.0,37,389.079435
-36.0,38,389.087962
-36.0,38,389.124511
-37.0,39,389.130028
-36.0,38,389.140564
-39.0,41,389.264685
-78.0,80,389.374369
-148.0,160,389.431497
-58.0,60,389.511498
-121.0,123,389.534478
-57.0,59,389.661829
-41.0,43,389.668345
-277.0,281,389.674859
-37.0,39,389.747091
-38.0,40,389.776683
-37.0,39,389.7852
-27.0,37,389.830145
-27.0,37,389.83366
-27.0,37,389.839658
-57.0,59,389.904292
-61.0,63,389.915824
-98.0,100,390.048057
-170.0,172,390.111732
-147.0,149,390.200477
-57.0,59,390.201478
-53.0,55,390.226517
-27.0,37,390.26027
-27.0,37,390.263772
-36.0,38,390.283805
-38.0,40,390.31184
-39.0,41,390.317366
-39.0,41,390.346077
-271.0,285,390.802496
-281.0,289,390.803508
-215.0,293,390.839089
-47.0,49,390.935499
-47.0,49,390.949026
-61.0,63,391.047638
-65.0,67,391.05371
-38.0,40,391.10582
-32.0,38,391.10882
-159.0,161,391.14237
-52.0,54,391.164905
-53.0,55,391.166922
-44.0,46,391.195951
-55.0,57,391.28157
-57.0,59,391.291099
-60.0,62,391.355269
-32.0,38,391.366316
-32.0,38,391.371833
-38.0,40,391.430467
-40.0,42,391.444509
-40.0,42,391.45051
-41.0,43,391.492103
-38.0,40,391.496619
-38.0,40,391.501625
-27.0,37,391.536894
-36.0,38,391.543408
-27.0,37,391.54541
-27.0,37,391.591609
-27.0,37,391.596625
-63.0,65,391.628176
-32.0,38,391.645909
-30.0,38,391.650912
-36.0,38,391.67345
-31.0,37,391.687965
-38.0,40,391.693389
-27.0,37,391.709415
-34.0,38,391.816198
-31.0,37,391.826218
-37.0,39,391.861771
-27.0,37,391.887121
-36.0,38,391.89764
-36.0,38,391.917686
-27.0,37,391.933207
-31.0,37,391.937729
-36.0,38,391.972802
-27.0,37,391.986316
-27.0,37,391.990827
-29.0,37,392.015864
-37.0,39,392.033895
-40.0,42,392.044418
-47.0,49,392.074468
-46.0,48,392.091982
-44.0,46,392.0985
-45.0,47,392.131052
-46.0,48,392.147079
-45.0,47,392.153093
-47.0,49,392.189547
-51.0,53,392.213513
-48.0,50,392.216509
-57.0,59,392.262567
-46.0,48,392.271606
-53.0,55,392.284128
-56.0,58,392.336728
-54.0,56,392.342245
-50.0,52,392.347247
-53.0,55,392.409493
-51.0,53,392.412999
-51.0,53,392.421014
-36.0,38,392.450565
-31.0,37,392.451565
-31.0,37,392.459075
-27.0,37,392.494633
-27.0,37,392.539739
-27.0,37,392.550271
-31.0,37,392.619067
-36.0,38,392.624069
-28.0,38,392.639108
-31.0,37,392.672179
-37.0,39,392.678178
-37.0,39,392.683693
-45.0,47,392.74444
-123.0,125,392.849181
-130.0,132,392.850689
-92.0,94,392.861202
-48.0,50,392.998095
-49.0,51,393.00262
-52.0,54,393.009617
-52.0,54,393.08379
-51.0,53,393.085298
-44.0,46,393.085298
-27.0,37,393.136992
-27.0,37,393.138496
-27.0,37,393.138496
-34.0,38,393.189638
-30.0,38,393.19315
-33.0,39,393.194148
-38.0,40,393.24223
-41.0,43,393.249738
-41.0,43,393.264268
-124.0,126,393.55871
-127.0,129,393.561712
-135.0,137,393.565217
-55.0,57,393.63688
-58.0,60,393.63688
-53.0,55,393.637878
-28.0,38,393.686204
-28.0,38,393.688202
-27.0,37,393.688202
-38.0,40,393.725933
-38.0,40,393.72894
-40.0,42,393.72994
-43.0,45,393.865022
-110.0,112,393.962874
-113.0,115,393.964869
-197.0,199,394.135829
-143.0,145,394.147347
-147.0,149,394.150347
-61.0,63,394.206865
-56.0,58,394.36024
-139.0,141,394.417369
-47.0,49,394.440938
-165.0,167,394.456463
-38.0,40,394.479301
-36.0,38,394.495972
-36.0,38,394.509488
-29.0,37,394.522998
-27.0,37,394.542037
-27.0,37,394.554558
-27.0,37,394.566073
-37.0,39,394.585912
-32.0,38,394.60397
-38.0,40,394.688677
-37.0,39,394.710719
-37.0,39,394.727758
-42.0,44,394.75181
-65.0,67,394.802891
-85.0,87,394.855971
-86.0,88,394.907971
-148.0,150,394.914363
-57.0,59,394.931395
-57.0,59,394.992197
-60.0,62,395.009224
-61.0,63,395.029251
-71.0,73,395.079915
-69.0,71,395.084923
-66.0,68,395.096439
-40.0,42,395.125988
-39.0,41,395.135508
-42.0,44,395.15756
-113.0,115,395.259936
-127.0,129,395.307057
-150.0,152,395.376213
-60.0,62,395.415324
-46.0,48,395.451873
-51.0,53,395.476964
-47.0,49,395.500003
-43.0,45,395.527055
-41.0,43,395.548101
-27.0,37,395.566142
-27.0,37,395.5885
-27.0,37,395.604561
-29.0,37,395.617087
-36.0,38,395.637711
-27.0,37,395.647228
-36.0,38,395.672791
-37.0,39,395.699365
-36.0,38,395.796645
-37.0,39,395.81669
-121.0,123,395.981402
-124.0,126,396.009185
-152.0,154,396.065791
-59.0,61,396.079832
-58.0,60,396.09487
-44.0,46,396.143553
-39.0,41,396.154075
-32.0,38,396.168108
-32.0,38,396.20594
-41.0,43,396.226996
-60.0,62,396.268671
-110.0,112,396.414386
-139.0,141,396.416389
-154.0,156,396.422389
-44.0,46,396.478287
-43.0,45,396.479296
-42.0,44,396.484297
-31.0,37,396.532447
-36.0,38,396.534453
-36.0,38,396.545968
-65.0,67,396.645103
-69.0,71,396.655611
-70.0,72,396.667133
-41.0,43,396.80401
-43.0,45,396.809521
-47.0,49,396.828063
-40.0,42,396.864146
-45.0,47,396.889291
-47.0,49,396.90834
-44.0,46,396.955015
-41.0,43,396.960534
-40.0,42,396.975562
-29.0,37,397.00813
-27.0,37,397.019646
-27.0,37,397.037696
-37.0,39,397.063949
-38.0,40,397.077595
-40.0,42,397.190879
-37.0,39,397.227952
-43.0,45,397.248871
-41.0,43,397.266396
-38.0,40,397.291477
-38.0,40,397.313518
-42.0,44,397.351084
-42.0,44,397.37817
-38.0,40,397.390691
-39.0,41,397.41092
-38.0,40,397.433944
-38.0,40,397.443475
-45.0,47,397.474545
-51.0,53,397.612922
-44.0,46,397.613922
-43.0,45,397.642438
-56.0,58,397.732128
-119.0,121,397.786789
-119.0,121,397.795308
-65.0,67,397.821648
-37.0,39,397.834169
-32.0,38,397.835169
-36.0,38,397.869724
-37.0,39,397.887287
-36.0,38,397.887287
-39.0,41,398.005575
-44.0,46,398.041148
-44.0,46,398.041148
-40.0,42,398.072216
-32.0,38,398.089249
-32.0,38,398.089249
-37.0,39,398.124792
-42.0,44,398.144566
-42.0,44,398.144566
-50.0,52,398.183114
-51.0,53,398.207675
-51.0,53,398.208675
-42.0,44,398.244378
-53.0,55,398.278216
-53.0,55,398.278216
-48.0,50,398.302615
-42.0,44,398.331653
-42.0,44,398.331653
-37.0,39,398.356199
-31.0,37,398.380479
-31.0,37,398.380479
-27.0,37,398.402507
-38.0,40,398.445301
-38.0,40,398.445301
-40.0,42,398.482391
-67.0,69,398.540734
-69.0,71,398.543733
-74.0,76,398.570266
-67.0,69,398.63992
-83.0,85,398.759722
-65.0,67,398.767733
-51.0,53,398.82542
-46.0,48,398.846452
-48.0,50,398.85897
-50.0,52,398.920612
-98.0,100,398.957927
-96.0,98,398.969442
-53.0,55,398.998511
-32.0,38,399.014554
-35.0,37,399.028595
-32.0,38,399.12835
-29.0,37,399.145396
-37.0,39,399.15993
-39.0,41,399.197506
-48.0,50,399.229072
-40.0,42,399.234086
-40.0,42,399.263661
-40.0,42,399.28169
-41.0,43,399.287206
-45.0,47,399.315667
-59.0,61,399.355826
-63.0,65,399.367856
-59.0,61,399.39644
-50.0,52,399.543976
-99.0,101,399.597085
-118.0,120,399.616134
-50.0,52,399.630659
-40.0,42,399.654703
-39.0,41,399.670745
-112.0,114,399.763885
-46.0,48,399.820979
-165.0,167,399.854207
-161.0,163,399.865736
-39.0,41,399.882184
-38.0,40,399.910231
-37.0,39,399.914747
-39.0,41,399.929952
-63.0,65,399.99044
-67.0,69,399.998657
-67.0,69,400.016182
-55.0,57,400.074476
-49.0,51,400.076483
-45.0,47,400.091007
-42.0,44,400.215813
-44.0,46,400.221321
-56.0,58,400.248392
-53.0,55,400.292479
-56.0,58,400.300996
-62.0,64,400.345062
-52.0,54,400.366094
-49.0,51,400.370597
-44.0,46,400.399159
-39.0,41,400.414199
-39.0,41,400.4182
-43.0,45,400.456262
-49.0,51,400.559527
-49.0,51,400.565047
-53.0,55,400.607694
-53.0,55,400.637247
-135.0,143,400.749835
-156.0,158,400.803742
-61.0,63,400.826779
-39.0,41,400.852335
-179.0,181,400.85534
-29.0,37,400.87407
-39.0,41,400.906919
-37.0,39,400.906919
-27.0,37,400.915429
-27.0,37,400.947974
-37.0,39,400.952981
-29.0,37,400.958493
-98.0,100,401.070153
-127.0,129,401.102841
-154.0,156,401.152583
-128.0,130,401.237233
-116.0,118,401.254747
-161.0,163,401.453259
-116.0,118,401.485845
-125.0,127,401.519239
-79.0,81,401.630864
-131.0,133,401.766679
-153.0,155,401.766679
-55.0,57,401.805282
-112.0,114,401.960155
-171.0,173,401.999219
-174.0,176,402.002723
-132.0,134,402.262874
-174.0,176,402.336958
-172.0,174,402.337959
-74.0,76,402.3454
-27.0,37,402.391016
-29.0,37,402.396013
-31.0,37,402.39752
-37.0,39,402.445386
-36.0,38,402.445386
-38.0,40,402.453897
-30.0,38,402.490665
-31.0,39,402.491666
-35.0,37,402.491666
-37.0,39,402.531729
-37.0,39,402.534729
-38.0,40,402.537247
-48.0,50,402.600837
-48.0,50,402.601841
-47.0,49,402.60484
-46.0,48,402.659205
-46.0,48,402.660204
-47.0,49,402.664203
-46.0,48,402.713097
-45.0,47,402.716099
-48.0,50,402.716099
-36.0,38,402.760174
-30.0,38,402.764692
-37.0,39,402.764692
-31.0,37,402.802744
-36.0,38,402.807213
-35.0,37,402.807213
-36.0,38,402.854423
-37.0,39,402.85994
-37.0,39,402.85994
-96.0,98,403.085481
-96.0,98,403.08648
-110.0,112,403.101161
-36.0,38,403.132198
-36.0,38,403.132198
-40.0,42,403.147242
-67.0,69,403.297405
-67.0,69,403.297405
-66.0,68,403.325965
-27.0,37,403.365559
-36.0,38,403.366558
-37.0,39,403.386169
-36.0,38,403.42224
-27.0,37,403.42224
-27.0,37,403.444268
-36.0,38,403.481053
-36.0,38,403.481053
-36.0,38,403.494573
-39.0,41,403.523135
-40.0,42,403.524136
-51.0,53,403.555703
-48.0,50,403.598313
-48.0,50,403.599317
-48.0,50,403.718593
-41.0,43,403.742144
-41.0,43,403.745152
-39.0,41,403.772204
-37.0,39,403.802297
-34.0,40,403.806822
-36.0,38,403.833855
-27.0,37,403.851892
-36.0,38,403.855892
-27.0,37,403.878926
-36.0,38,403.905481
-37.0,39,403.910478
-40.0,42,403.941057
-41.0,43,403.962682
-41.0,43,403.966198
-43.0,45,403.990724
-39.0,41,404.009746
-39.0,41,404.014755
-28.0,38,404.0403
-36.0,38,404.054829
-31.0,37,404.058828
-27.0,37,404.082868
-38.0,40,404.099389
-38.0,40,404.103891
-44.0,46,404.140029
-38.0,40,404.154538
-42.0,44,404.154538
-48.0,50,404.195647
-50.0,52,404.209162
-50.0,52,404.210665
-94.0,96,404.3052
-80.0,82,404.308712
-88.0,104,404.342821
-36.0,38,404.359845
-38.0,40,404.362857
-56.0,58,404.405454
-60.0,62,404.427004
-59.0,61,404.431005
-45.0,47,404.46668
-47.0,49,404.561928
-48.0,50,404.585012
-77.0,79,404.663678
-105.0,107,404.73423
-79.0,81,404.795009
-68.0,70,404.844597
-180.0,182,404.858935
-64.0,66,404.942223
-43.0,45,404.9738
-38.0,40,404.979311
-37.0,39,405.013427
-50.0,52,405.054519
-51.0,53,405.060528
-158.0,160,405.235223
-48.0,50,405.381109
-195.0,197,405.407649
-201.0,203,405.425169
-45.0,47,405.458794
-48.0,50,405.489359
-59.0,61,405.513891
-77.0,79,405.58351
-156.0,158,405.740383
-136.0,138,405.773942
-117.0,119,405.845635
-124.0,126,405.921755
-108.0,110,405.926755
-70.0,72,406.083614
-74.0,76,406.098657
-149.0,151,406.102171
-57.0,59,406.210961
-58.0,60,406.229011
