#{"t_start": 1716648255.1611516, "env_id": "None"}
r,l,t
-27.0,37,379.508942
-27.0,37,379.51645
-27.0,37,379.534476
-27.0,37,379.55551
-27.0,37,379.564019
-27.0,37,379.586058
-27.0,37,379.603082
-27.0,37,379.610083
-27.0,37,379.724907
-27.0,37,379.746944
-27.0,37,379.75347
-27.0,37,379.768981
-27.0,37,379.780498
-27.0,37,379.78802
-27.0,37,379.81059
-27.0,37,379.821248
-27.0,37,379.827773
-27.0,37,379.845292
-27.0,37,379.859334
-27.0,37,379.865334
-27.0,37,379.883369
-27.0,37,379.897887
-27.0,37,379.912926
-27.0,37,379.933468
-27.0,37,379.946985
-27.0,37,379.956511
-27.0,37,379.978206
-27.0,37,379.993285
-27.0,37,379.999805
-27.0,37,380.023348
-27.0,37,380.03686
-27.0,37,380.045371
-27.0,37,380.147122
-27.0,37,380.181704
-27.0,37,380.189216
-27.0,37,380.204736
-27.0,37,380.217245
-27.0,37,380.223756
-27.0,37,380.240798
-27.0,37,380.261338
-27.0,37,380.292895
-27.0,37,380.310931
-27.0,37,380.323635
-27.0,37,380.331152
-27.0,37,380.3502
-27.0,37,385.795606
-27.0,37,385.806125
-27.0,37,385.827495
-27.0,37,385.848032
-27.0,37,385.856555
-27.0,37,385.872067
-27.0,37,385.886105
-27.0,37,385.893105
-27.0,37,385.912142
-27.0,37,385.931463
-27.0,37,385.949501
-27.0,37,385.969009
-27.0,37,385.983718
-27.0,37,385.992227
-27.0,37,386.014257
-27.0,37,386.026786
-27.0,37,386.032302
-27.0,37,386.105976
-27.0,37,386.130537
-27.0,37,386.140055
-27.0,37,386.158591
-27.0,37,386.271882
-27.0,37,386.310959
-27.0,37,386.337514
-27.0,37,386.351585
-27.0,37,386.358105
-27.0,37,386.378155
-27.0,37,386.391681
-27.0,37,386.398201
-27.0,37,386.415734
-27.0,37,386.431306
-27.0,37,386.438307
-27.0,37,386.472392
-27.0,37,386.487904
-27.0,37,386.495006
-27.0,37,386.514043
-27.0,37,386.52756
-27.0,37,386.535579
-27.0,37,386.554114
-27.0,37,386.577155
-27.0,37,386.587673
-27.0,37,386.606717
-27.0,37,386.618233
-27.0,37,386.625751
-27.0,37,386.639795
-27.0,37,386.655845
-27.0,37,386.663365
-27.0,37,386.682893
-27.0,37,386.706431
-27.0,37,386.71444
-27.0,37,386.730993
-27.0,37,386.746529
-27.0,37,386.775089
-27.0,37,386.837571
-27.0,37,386.873149
-27.0,37,386.885682
-27.0,37,386.903718
-27.0,37,386.92377
-27.0,37,386.930289
-27.0,37,386.95885
-27.0,37,386.975908
-27.0,37,386.982413
-27.0,37,387.004465
-27.0,37,387.020006
-27.0,37,387.028518
-27.0,37,387.050595
-27.0,37,387.06411
-27.0,37,387.075634
-27.0,37,387.094303
-27.0,37,387.108829
-27.0,37,387.115352
-27.0,37,387.131891
-27.0,37,387.144409
-27.0,37,387.152406
-27.0,37,387.170434
-27.0,37,387.182955
-27.0,37,387.211498
-27.0,37,387.297204
-27.0,37,387.327787
-27.0,37,387.349353
-27.0,37,387.3764
-27.0,37,387.386913
-27.0,37,387.393423
-27.0,37,387.410457
-27.0,37,387.420969
-27.0,37,387.428973
-27.0,37,387.453038
-27.0,37,387.467544
-27.0,37,387.476058
-27.0,37,387.493566
-27.0,37,387.505589
-27.0,37,387.51612
-27.0,37,387.536183
-27.0,37,387.549221
-27.0,37,387.559745
-27.0,37,387.587788
-27.0,37,387.603828
-27.0,37,387.609829
-27.0,37,387.62587
-27.0,37,387.636886
-27.0,37,387.641886
-27.0,37,387.658459
-27.0,37,387.673976
-27.0,37,387.682488
-27.0,37,387.711924
-27.0,37,387.725441
-27.0,37,387.732459
-27.0,37,387.751487
-27.0,37,387.768003
-27.0,37,387.774061
-27.0,37,387.870297
-27.0,37,387.894339
-27.0,37,387.908862
-27.0,37,387.924887
-27.0,37,387.938906
-27.0,37,387.954954
-27.0,37,387.972492
-27.0,37,387.988542
-27.0,37,387.996047
-27.0,37,388.014573
-27.0,37,388.026089
-27.0,37,388.033214
-27.0,37,388.053151
-27.0,37,388.075174
-27.0,37,388.082691
-27.0,37,388.10272
-27.0,37,388.117254
-27.0,37,388.125773
-27.0,37,388.145831
-27.0,37,388.161358
-27.0,37,388.17087
-27.0,37,388.196894
-27.0,37,388.211931
-27.0,37,388.218933
-27.0,37,388.29666
-27.0,37,388.348783
-27.0,37,388.360305
-27.0,37,388.383339
-27.0,37,388.395851
-27.0,37,388.403368
-27.0,37,388.420883
-27.0,37,388.434909
-27.0,37,388.450422
-27.0,37,388.471461
-27.0,37,388.486477
-27.0,37,388.493486
-27.0,37,388.512123
-27.0,37,388.549216
-27.0,37,388.577789
-27.0,37,388.596837
-27.0,37,388.611359
-27.0,37,388.619874
-27.0,37,388.644921
-27.0,37,388.658954
-27.0,37,388.666958
-27.0,37,388.683985
-27.0,37,388.751656
-27.0,37,388.770703
-27.0,37,388.838364
-27.0,37,388.856412
-27.0,37,388.862928
-27.0,37,388.877446
-27.0,37,388.889956
-27.0,37,388.896472
-27.0,37,388.913272
-27.0,37,388.934309
-27.0,37,388.943861
-27.0,37,393.906561
-27.0,37,393.928602
-27.0,37,393.939112
-27.0,37,393.955139
-27.0,37,393.967658
-27.0,37,393.975181
-27.0,37,393.993226
-27.0,37,394.00875
-27.0,37,394.018273
-27.0,37,394.106479
-27.0,37,394.165152
-27.0,37,394.173338
-27.0,37,394.189854
-27.0,37,394.202368
-27.0,37,394.208886
-27.0,37,394.223931
-27.0,37,394.236979
-27.0,37,394.243985
-27.0,37,394.266541
-27.0,37,394.283591
-27.0,37,394.292111
-27.0,37,394.308174
-27.0,37,394.324215
-27.0,37,394.331218
-27.0,37,394.349032
-27.0,37,394.370054
-27.0,37,394.377563
-27.0,37,394.3986
-27.0,37,394.413112
-27.0,37,394.419632
-27.0,37,394.433149
-27.0,37,394.44618
-27.0,37,394.454692
-27.0,37,394.479732
-27.0,37,394.496767
-27.0,37,394.505278
-27.0,37,394.519792
-27.0,37,394.531304
-27.0,37,394.540812
-27.0,37,394.559346
-27.0,37,394.573857
-27.0,37,394.588887
-27.0,37,394.729223
-27.0,37,394.741744
-27.0,37,394.747258
-27.0,37,394.763293
-27.0,37,394.77539
-27.0,37,394.78191
-27.0,37,394.807952
-27.0,37,394.822472
-27.0,37,394.831526
-27.0,37,394.85096
-27.0,37,394.863485
-27.0,37,394.871002
-27.0,37,394.888041
-27.0,37,394.900562
-27.0,37,394.91708
-27.0,37,394.933678
-27.0,37,394.948719
-27.0,37,394.956148
-27.0,37,394.972882
-27.0,37,394.986399
-27.0,37,394.993906
-27.0,37,395.022945
-27.0,37,395.035969
-27.0,37,395.042988
-27.0,37,395.056007
-27.0,37,395.068026
-27.0,37,395.076045
-27.0,37,395.092095
-27.0,37,395.104607
-27.0,37,395.11111
-27.0,37,395.152158
-27.0,37,395.169177
-27.0,37,395.175685
-27.0,37,395.191204
-27.0,37,395.205713
-27.0,37,395.212224
-27.0,37,395.375167
-27.0,37,395.390316
-27.0,37,395.396318
-27.0,37,395.41436
-27.0,37,395.428879
-27.0,37,395.437408
-27.0,37,395.461951
-27.0,37,395.473964
-27.0,37,395.481984
-27.0,37,395.502042
-27.0,37,395.520099
-27.0,37,395.52861
-27.0,37,395.545133
-27.0,37,395.565705
-27.0,37,395.574218
-27.0,37,395.594244
-27.0,37,395.609758
-27.0,37,395.616276
-27.0,37,395.636331
-27.0,37,395.652353
-27.0,37,395.660862
-27.0,37,395.6869
-27.0,37,395.699941
-27.0,37,395.706938
-27.0,37,395.774121
-27.0,37,395.812698
-27.0,37,395.821223
-27.0,37,395.855348
-27.0,37,395.874089
-27.0,37,395.882609
-27.0,37,395.906641
-27.0,37,395.919154
-27.0,37,395.926668
-27.0,37,395.944697
-27.0,37,395.956722
-27.0,37,395.962724
-27.0,37,395.991304
-27.0,37,396.009345
-27.0,37,396.016348
-27.0,37,396.034138
-27.0,37,396.049693
-27.0,37,396.057706
-27.0,37,396.076732
-27.0,37,396.093768
-27.0,37,396.101778
-27.0,37,396.122818
-27.0,37,396.139847
-27.0,37,396.146354
-27.0,37,396.165231
-27.0,37,396.18026
-27.0,37,396.189767
-27.0,37,396.212795
-27.0,37,396.231828
-27.0,37,396.288986
-27.0,37,396.369172
-27.0,37,396.380687
-27.0,37,396.387699
-27.0,37,396.403728
-27.0,37,396.417255
-27.0,37,396.423772
-27.0,37,396.438296
-27.0,37,396.45233
-27.0,37,396.468377
-27.0,37,396.4874
-27.0,37,396.501488
-27.0,37,396.508996
-27.0,37,396.524525
-27.0,37,396.53905
-27.0,37,396.546291
-27.0,37,396.563466
-27.0,37,396.585497
-27.0,37,396.595016
-27.0,37,396.613465
-27.0,37,396.628504
-27.0,37,396.634501
-27.0,37,396.671061
-27.0,37,396.683596
-27.0,37,396.691103
-27.0,37,396.721662
-27.0,37,396.79334
-27.0,37,396.800863
-27.0,37,396.864534
-27.0,37,396.878043
-27.0,37,396.884554
-27.0,37,396.90107
-27.0,37,396.912588
-27.0,37,396.919693
-27.0,37,402.35993
-27.0,37,402.371447
-27.0,37,402.378969
-27.0,37,402.399018
-27.0,37,402.419071
-27.0,37,402.427081
-27.0,37,402.441131
-27.0,37,402.458162
-27.0,37,402.465696
-27.0,37,402.484758
-27.0,37,402.501288
-27.0,37,402.510805
-27.0,37,402.537367
-27.0,37,402.548881
-27.0,37,402.554884
-27.0,37,402.576456
-27.0,37,402.589478
-27.0,37,402.595483
-27.0,37,402.612528
-27.0,37,402.631555
-27.0,37,402.707763
-27.0,37,402.758903
-27.0,37,402.773426
-27.0,37,402.784952
-27.0,37,402.802972
-27.0,37,402.816499
-27.0,37,402.823004
-27.0,37,402.837538
-27.0,37,402.865589
-27.0,37,402.872597
-27.0,37,402.891643
-27.0,37,402.906175
-27.0,37,402.912699
-27.0,37,402.930736
-27.0,37,402.945253
-27.0,37,402.950757
-27.0,37,403.000386
-27.0,37,403.022432
-27.0,37,403.03395
-27.0,37,403.052974
-27.0,37,403.073564
-27.0,37,403.091618
-27.0,37,403.191849
-27.0,37,403.233948
-27.0,37,403.241463
-27.0,37,403.260494
-27.0,37,403.274115
-27.0,37,403.281616
-27.0,37,403.302142
-27.0,37,403.319179
-27.0,37,403.329704
-27.0,37,403.358272
-27.0,37,403.37332
-27.0,37,403.381835
-27.0,37,403.400858
-27.0,37,403.414376
-27.0,37,403.422886
-27.0,37,403.443505
-27.0,37,403.520731
-27.0,37,403.530251
-27.0,37,403.575908
-27.0,37,403.597955
-27.0,37,403.607463
-27.0,37,403.626215
-27.0,37,403.639729
-27.0,37,403.647247
-27.0,37,403.667782
-27.0,37,403.680298
-27.0,37,403.690818
-27.0,37,403.73489
-27.0,37,403.749411
-27.0,37,403.756928
-27.0,37,403.773452
-27.0,37,403.784966
-27.0,37,403.790966
-27.0,37,403.806989
-27.0,37,403.817509
-27.0,37,403.823505
-27.0,37,403.851643
-27.0,37,403.864659
-27.0,37,403.872186
-27.0,37,403.891225
-27.0,37,403.920257
-27.0,37,403.988462
-27.0,37,404.040079
-27.0,37,404.060108
-27.0,37,404.067237
-27.0,37,404.084282
-27.0,37,404.095793
-27.0,37,404.101796
-27.0,37,404.121377
-27.0,37,404.134907
-27.0,37,404.142429
-27.0,37,404.173535
-27.0,37,404.18956
-27.0,37,404.196565
-27.0,37,404.214593
-27.0,37,404.226116
-27.0,37,404.233644
-27.0,37,404.253292
-27.0,37,404.267832
-27.0,37,404.280343
-27.0,37,404.302384
-27.0,37,404.317411
-27.0,37,404.324414
-27.0,37,404.338434
-27.0,37,404.349951
-27.0,37,404.357949
-27.0,37,404.465727
-27.0,37,404.490792
-27.0,37,404.500307
-27.0,37,404.52434
-27.0,37,404.537861
-27.0,37,404.544376
-27.0,37,404.56194
-27.0,37,404.575473
-27.0,37,404.580471
-27.0,37,404.601497
-27.0,37,404.616082
-27.0,37,404.629593
-27.0,37,404.650178
-27.0,37,404.663204
-27.0,37,404.669723
-27.0,37,404.686818
-27.0,37,404.70042
-27.0,37,404.708434
-27.0,37,404.73599
-27.0,37,404.747502
-27.0,37,404.754573
-27.0,37,404.772602
-27.0,37,404.786633
-29.0,37,404.794636
-27.0,37,404.813681
-27.0,37,404.946039
-27.0,37,404.973621
-27.0,37,404.992664
-27.0,37,405.008186
-27.0,37,405.015711
-27.0,37,405.036742
-27.0,37,405.05369
-29.0,37,405.060698
-27.0,37,405.08074
-27.0,37,405.104784
-27.0,37,405.113871
-27.0,37,405.137407
-27.0,37,405.151925
-27.0,37,405.159432
-27.0,37,405.180978
-27.0,37,405.19851
-27.0,37,405.213541
-27.0,37,405.259605
-27.0,37,405.272629
-27.0,37,405.279145
-27.0,37,405.368077
-27.0,37,405.391137
-27.0,37,405.430249
-27.0,37,405.465297
-27.0,37,405.476818
-27.0,37,405.48434
-27.0,37,405.501377
-27.0,37,405.516894
-27.0,37,405.524195
-27.0,37,405.545748
-27.0,37,405.567973
-27.0,37,405.574971
-27.0,37,405.59751
-27.0,37,410.90567
-27.0,37,410.914188
-27.0,37,410.934211
-27.0,37,410.954244
-27.0,37,411.014391
-27.0,37,411.070516
-27.0,37,411.09705
-27.0,37,411.104577
-27.0,37,411.118093
-27.0,37,411.137131
-27.0,37,411.143631
-27.0,37,411.157146
-27.0,37,411.168658
-27.0,37,411.177072
-27.0,37,411.197106
-27.0,37,411.209648
-27.0,37,411.215648
-27.0,37,411.235699
-27.0,37,411.25073
-27.0,37,411.266766
-27.0,37,411.282304
-27.0,37,411.29683
-27.0,37,411.305346
-27.0,37,411.324364
-27.0,37,411.336399
-27.0,37,411.342396
-27.0,37,411.360432
-27.0,37,411.376446
-27.0,37,411.381957
-27.0,37,411.400994
-27.0,37,411.414041
-27.0,37,411.421546
-27.0,37,411.533805
-27.0,37,411.551757
-27.0,37,411.557755
-27.0,37,411.574277
-27.0,37,411.587799
-27.0,37,411.594318
-27.0,37,411.622366
-27.0,37,411.635387
-27.0,37,411.643394
-27.0,37,411.663081
-27.0,37,411.676606
-27.0,37,411.68262
-27.0,37,411.699658
-27.0,37,411.711179
-27.0,37,411.719679
-27.0,37,411.744714
-27.0,37,411.760223
-27.0,37,411.767736
-27.0,37,411.783751
-27.0,37,411.797267
-27.0,37,411.803268
-27.0,37,411.823312
-27.0,37,411.834828
-27.0,37,411.84135
-27.0,37,411.862376
-27.0,37,411.873451
-27.0,37,411.880233
-27.0,37,411.897761
-27.0,37,411.912791
-27.0,37,411.920795
-27.0,37,411.938818
-27.0,37,411.952343
-27.0,37,411.959857
-27.0,37,412.073168
-27.0,37,412.093724
-29.0,37,412.112257
-27.0,37,412.129296
-27.0,37,412.140808
-27.0,37,412.14832
-27.0,37,412.163831
-27.0,37,412.173342
-27.0,37,412.180386
-27.0,37,412.199948
-27.0,37,412.21448
-27.0,37,412.220988
-27.0,37,412.251039
-27.0,37,412.261557
-27.0,37,412.270081
-27.0,37,412.289244
-27.0,37,412.303757
-27.0,37,412.313267
-27.0,37,412.333298
-27.0,37,412.351333
-27.0,37,412.357333
-27.0,37,412.371365
-27.0,37,412.384391
-27.0,37,412.390391
-27.0,37,412.40642
-27.0,37,412.421503
-29.0,37,412.42903
-27.0,37,412.448078
-27.0,37,412.467105
-27.0,37,412.548791
-27.0,37,412.607465
-27.0,37,412.621976
-27.0,37,412.6335
-27.0,37,412.651043
-27.0,37,412.667577
-27.0,37,412.674094
-27.0,37,412.697656
-27.0,37,412.719708
-27.0,37,412.727223
-27.0,37,412.746246
-27.0,37,412.759761
-27.0,37,412.767269
-27.0,37,412.78178
-27.0,37,412.796811
-27.0,37,412.805826
-27.0,37,412.831364
-27.0,37,412.844885
-27.0,37,412.851398
-27.0,37,412.871429
-27.0,37,412.987731
-27.0,37,412.996248
-27.0,37,413.014271
-27.0,37,413.025793
-27.0,37,413.032308
-27.0,37,413.049838
-27.0,37,413.063361
-27.0,37,413.081928
-27.0,37,413.100977
-27.0,37,413.115494
-27.0,37,413.122006
-27.0,37,413.141047
-27.0,37,413.157581
-27.0,37,413.166102
-27.0,37,413.187638
-27.0,37,413.19915
-27.0,37,413.206661
-27.0,37,413.226694
-27.0,37,413.242204
-27.0,37,413.251724
-27.0,37,413.430139
-27.0,37,413.444666
-27.0,37,413.452188
-27.0,37,413.470224
-27.0,37,413.483261
-27.0,37,413.489767
-27.0,37,413.506301
-27.0,37,413.524338
-27.0,37,413.530344
-27.0,37,413.556187
-27.0,37,413.571709
-27.0,37,413.580728
-27.0,37,413.618773
-27.0,37,413.634295
-27.0,37,413.641825
-27.0,37,413.67115
-27.0,37,413.796442
-27.0,37,413.804551
-27.0,37,413.819071
-29.0,37,413.831228
-27.0,37,413.838118
-27.0,37,413.854158
-27.0,37,413.868679
-27.0,37,413.875195
-27.0,37,413.895734
-27.0,37,413.918796
-27.0,37,413.925796
-27.0,37,413.946821
-27.0,37,413.959338
-27.0,37,413.965837
-27.0,37,413.985387
-27.0,37,413.996909
-27.0,37,414.005064
-27.0,37,419.657622
-27.0,37,419.671135
-27.0,37,419.679659
-27.0,37,419.704238
-27.0,37,419.72027
-27.0,37,419.73579
-27.0,37,419.852093
-27.0,37,419.870805
-27.0,37,419.8778
-27.0,37,419.897867
-27.0,37,419.913907
-27.0,37,419.919903
-27.0,37,419.93993
-27.0,37,419.960964
-27.0,37,419.97049
-27.0,37,419.992054
-27.0,37,420.006566
-27.0,37,420.014084
-27.0,37,420.034694
-27.0,37,420.048217
-27.0,37,420.059726
-27.0,37,420.080753
-27.0,37,420.09329
-27.0,37,420.100306
-27.0,37,420.118045
-27.0,37,420.131561
-27.0,37,420.139075
-27.0,37,420.157106
-27.0,37,420.242885
-27.0,37,420.254407
-27.0,37,420.294505
-27.0,37,420.309114
-27.0,37,420.315112
-27.0,37,420.334165
-27.0,37,420.346689
-27.0,37,420.356221
-27.0,37,420.374261
-27.0,37,420.400333
-27.0,37,420.40886
-27.0,37,420.427882
-27.0,37,420.443404
-27.0,37,420.451917
-27.0,37,420.470942
-27.0,37,420.48796
-27.0,37,420.501008
-27.0,37,420.51653
-27.0,37,420.530381
-27.0,37,420.536385
-27.0,37,420.553429
-27.0,37,420.56895
-27.0,37,420.577474
-27.0,37,420.646147
-27.0,37,420.688245
-27.0,37,420.698768
-27.0,37,420.731343
-27.0,37,420.752383
-27.0,37,420.760907
-27.0,37,420.777935
-27.0,37,420.794973
-27.0,37,420.802072
-27.0,37,420.847162
-27.0,37,420.870188
-27.0,37,420.878698
-27.0,37,420.894245
-27.0,37,420.908789
-27.0,37,420.918306
-27.0,37,420.935326
-27.0,37,420.949857
-27.0,37,420.957374
-27.0,37,420.984445
-27.0,37,421.155886
-27.0,37,421.16341
-27.0,37,421.181431
-27.0,37,421.208493
-27.0,37,421.219026
-27.0,37,421.238076
-27.0,37,421.252599
-27.0,37,421.262112
-27.0,37,421.282153
-27.0,37,421.298697
-27.0,37,421.314215
-27.0,37,421.334238
-27.0,37,421.347759
-27.0,37,421.35427
-27.0,37,421.373292
-27.0,37,421.386833
-27.0,37,421.393345
-27.0,37,421.412009
-27.0,37,421.432046
-27.0,37,421.440566
-27.0,37,421.462235
-27.0,37,421.571475
-27.0,37,421.58099
-27.0,37,421.598539
-27.0,37,421.612064
-27.0,37,421.61958
-27.0,37,421.635098
-27.0,37,421.661675
-27.0,37,421.669682
-27.0,37,421.690726
-27.0,37,421.704387
-27.0,37,421.710387
-27.0,37,421.731422
-27.0,37,421.747439
-27.0,37,421.754446
-27.0,37,421.768464
-27.0,37,421.785985
-27.0,37,421.795001
-27.0,37,421.814031
-29.0,37,421.927311
-27.0,37,421.945854
-27.0,37,421.96288
-27.0,37,421.975391
-27.0,37,421.9819
-27.0,37,421.997933
-27.0,37,422.013966
-27.0,37,422.027483
-27.0,37,422.047538
-27.0,37,422.063794
-27.0,37,422.070312
-27.0,37,422.087327
-27.0,37,422.09937
-27.0,37,422.107374
-27.0,37,422.128398
-27.0,37,422.149432
-27.0,37,422.157943
-27.0,37,422.173973
-27.0,37,422.185487
-27.0,37,422.194007
-27.0,37,422.212035
-27.0,37,422.226053
-27.0,37,422.234062
-27.0,37,422.254672
-27.0,37,422.343406
-27.0,37,422.355444
-27.0,37,422.389015
-27.0,37,422.407559
-27.0,37,422.415573
-27.0,37,422.43162
-27.0,37,422.444139
-27.0,37,422.451647
-27.0,37,422.497245
-27.0,37,422.509756
-27.0,37,422.516268
-27.0,37,422.539292
-27.0,37,422.5518
-27.0,37,422.557303
-27.0,37,422.572822
-27.0,37,422.589848
-27.0,37,422.599361
-27.0,37,422.617322
-27.0,37,422.63536
-27.0,37,422.642867
-27.0,37,422.65807
-27.0,37,422.671591
-27.0,37,422.679104
-27.0,37,422.695751
-27.0,37,422.708278
-27.0,37,422.717791
-27.0,37,422.733319
-27.0,37,422.7454
-27.0,37,422.751918
-27.0,37,422.77794
-27.0,37,422.792974
-27.0,37,422.859643
-27.0,37,428.036014
-27.0,37,428.053059
-27.0,37,428.061059
-27.0,37,428.080688
-27.0,37,428.099726
-27.0,37,428.10577
-27.0,37,428.122281
-27.0,37,428.133794
-27.0,37,428.140882
-27.0,37,428.158905
-27.0,37,428.174431
-27.0,37,428.182942
-27.0,37,428.214995
-27.0,37,428.229504
-27.0,37,428.237017
-27.0,37,428.258049
-27.0,37,428.276093
-27.0,37,428.33524
-27.0,37,428.372339
-27.0,37,428.414434
-27.0,37,428.421438
-27.0,37,428.449005
-27.0,37,428.460514
-27.0,37,428.467018
-27.0,37,428.483546
-27.0,37,428.496059
-27.0,37,428.503768
-27.0,37,428.518285
-27.0,37,428.534335
-27.0,37,428.540844
-27.0,37,428.564878
-27.0,37,428.578392
-27.0,37,428.584899
-27.0,37,428.604946
-27.0,37,428.619987
-27.0,37,428.6275
-27.0,37,428.645034
-27.0,37,428.666086
-27.0,37,428.672597
-27.0,37,428.690623
-27.0,37,428.813431
-27.0,37,428.823945
-27.0,37,428.83996
-27.0,37,428.851476
-27.0,37,428.859482
-27.0,37,428.874517
-27.0,37,428.895587
-27.0,37,428.905618
-27.0,37,428.927666
-27.0,37,428.94318
-27.0,37,428.950696
-27.0,37,428.974721
-27.0,37,428.987234
-27.0,37,429.003262
-27.0,37,429.023794
-27.0,37,429.042813
-27.0,37,429.052823
-27.0,37,429.087871
-27.0,37,429.099379
-27.0,37,429.113423
-27.0,37,429.13345
-27.0,37,429.145571
-27.0,37,429.155096
-27.0,37,429.343551
-27.0,37,429.362061
-27.0,37,429.369572
-27.0,37,429.388596
-27.0,37,429.402108
-27.0,37,429.410625
-27.0,37,429.428291
-27.0,37,429.453343
-27.0,37,429.461856
-27.0,37,429.478378
-27.0,37,429.493406
-27.0,37,429.499405
-27.0,37,429.517956
-27.0,37,429.52847
-27.0,37,429.534994
-27.0,37,429.557024
-27.0,37,429.572533
-27.0,37,429.581051
-27.0,37,429.603104
-27.0,37,429.618649
-27.0,37,429.626657
-27.0,37,429.648694
-27.0,37,429.781022
-27.0,37,429.790535
-27.0,37,429.811072
-27.0,37,429.825597
-27.0,37,429.835116
-27.0,37,429.855154
-27.0,37,429.872668
-27.0,37,429.889693
-27.0,37,429.909716
-27.0,37,429.92524
-27.0,37,429.935754
-27.0,37,429.953775
-27.0,37,429.96829
-27.0,37,429.975813
-27.0,37,430.002353
-27.0,37,430.070038
-27.0,37,430.098597
-27.0,37,430.138698
-27.0,37,430.150209
-27.0,37,430.156722
-27.0,37,430.174766
-27.0,37,430.186219
-27.0,37,430.192218
-27.0,37,430.21909
-27.0,37,430.234607
-27.0,37,430.244124
-27.0,37,430.264164
-27.0,37,430.282203
-27.0,37,430.289202
-27.0,37,430.317266
-27.0,37,430.332777
-27.0,37,430.33929
-27.0,37,430.357346
-27.0,37,430.369856
-27.0,37,430.379372
-27.0,37,430.402402
-27.0,37,430.416417
-27.0,37,430.430437
-27.0,37,430.517154
-27.0,37,430.58983
-27.0,37,430.599842
-27.0,37,430.616673
-27.0,37,430.630193
-27.0,37,430.636708
-27.0,37,430.662734
-27.0,37,430.676782
-27.0,37,430.684783
-27.0,37,430.70482
-27.0,37,430.715837
-27.0,37,430.721348
-27.0,37,430.739388
-27.0,37,430.756906
-27.0,37,430.762417
-27.0,37,430.798969
-27.0,37,430.813507
-27.0,37,430.822525
-27.0,37,430.841555
-27.0,37,430.854067
-27.0,37,430.86659
-27.0,37,430.883382
-27.0,37,430.898401
-27.0,37,430.90741
-27.0,37,430.928464
-27.0,37,431.043737
-27.0,37,431.070298
-27.0,37,431.099352
-27.0,37,431.113672
-27.0,37,431.120671
-27.0,37,431.139716
-27.0,37,431.152776
-27.0,37,431.160301
-27.0,37,431.180847
-27.0,37,431.19788
-27.0,37,431.214418
-27.0,37,431.233445
-27.0,37,431.254495
-27.0,37,431.262007
-27.0,37,431.288041
-27.0,37,431.306071
-27.0,37,431.32309
-27.0,37,431.352653
-27.0,37,436.876389
-27.0,37,436.889904
-27.0,37,436.909944
-27.0,37,436.921959
-27.0,37,436.932476
-27.0,37,436.950504
-27.0,37,437.051737
-27.0,37,437.062259
-27.0,37,437.086809
-27.0,37,437.098332
-27.0,37,437.105333
-27.0,37,437.126901
-27.0,37,437.14184
-27.0,37,437.150356
-27.0,37,437.16689
-27.0,37,437.180417
-27.0,37,437.189623
-27.0,37,437.208674
-27.0,37,437.219703
-27.0,37,437.226213
-27.0,37,437.250256
-27.0,37,437.264781
-27.0,37,437.27431
-27.0,37,437.292114
-27.0,37,437.305633
-27.0,37,437.311151
-27.0,37,437.328679
-27.0,37,437.350703
-27.0,37,437.361225
-27.0,37,437.486026
-27.0,37,437.498535
-27.0,37,437.506063
-27.0,37,437.523609
-27.0,37,437.537128
-27.0,37,437.543631
-27.0,37,437.559963
-27.0,37,437.574481
-27.0,37,437.594519
-27.0,37,437.612348
-27.0,37,437.627856
-27.0,37,437.637368
-27.0,37,437.657417
-27.0,37,437.670934
-27.0,37,437.677444
-27.0,37,437.702478
-27.0,37,437.715513
-27.0,37,437.725029
-27.0,37,437.748608
-27.0,37,437.920035
-27.0,37,437.934571
-27.0,37,437.951613
-27.0,37,437.964126
-27.0,37,437.971644
-27.0,37,438.015746
-27.0,37,438.038321
-27.0,37,438.048851
-27.0,37,438.068885
-27.0,37,438.082399
-27.0,37,438.090912
-27.0,37,438.111944
-27.0,37,438.123456
-27.0,37,438.129457
-27.0,37,438.146509
-27.0,37,438.166537
-27.0,37,438.173039
-27.0,37,438.191138
-27.0,37,438.203654
-27.0,37,438.211167
-27.0,37,438.225183
-27.0,37,438.239209
-27.0,37,438.247717
-27.0,37,438.314861
-27.0,37,438.348946
-27.0,37,438.363476
-27.0,37,438.397049
-27.0,37,438.416081
-27.0,37,438.424863
-27.0,37,438.442908
-27.0,37,438.458412
-27.0,37,438.465929
-27.0,37,438.486555
-27.0,37,438.504081
-27.0,37,438.512375
-27.0,37,438.53782
-27.0,37,438.553342
-27.0,37,438.560866
-27.0,37,438.576375
-27.0,37,438.594166
-27.0,37,438.601676
-27.0,37,438.619195
-27.0,37,438.632768
-27.0,37,438.638777
-27.0,37,438.66634
-27.0,37,438.680864
-27.0,37,438.688392
-27.0,37,438.781591
-27.0,37,438.810653
-27.0,37,438.821176
-27.0,37,438.838459
-27.0,37,438.853984
-27.0,37,438.861505
-27.0,37,438.877027
-27.0,37,438.901611
-27.0,37,438.911127
-27.0,37,438.933678
-27.0,37,438.951706
-27.0,37,438.959718
-27.0,37,438.979296
-27.0,37,438.994808
-27.0,37,439.00232
-27.0,37,439.026964
-27.0,37,439.045498
-27.0,37,439.107637
-27.0,37,439.144226
-27.0,37,439.179823
-27.0,37,439.18733
-27.0,37,439.203622
-27.0,37,439.216141
-27.0,37,439.223172
-27.0,37,439.241205
-27.0,37,439.254722
-27.0,37,439.262237
